time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.43010600e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.08378506e-06,1.43231877e-05,1.68666504e+03,4.42755953e+02
2.00000000e-10,5.34178112e-06,1.43896432e-05,3.50719570e+03,8.86144098e+02
3.00000000e-10,5.79454648e-06,1.45001467e-05,5.60828329e+03,1.32073387e+03
4.00000000e-10,6.47961923e-06,1.46526803e-05,8.21437081e+03,1.72339834e+03
5.00000000e-10,7.46969119e-06,1.48422465e-05,1.18117178e+04,2.04614073e+03
6.00000000e-10,8.90855966e-06,1.50543494e-05,1.74469926e+04,2.13329090e+03
7.00000000e-10,1.11017014e-05,1.52501717e-05,2.74314010e+04,1.68232176e+03
8.00000000e-10,1.46358790e-05,1.53837544e-05,4.44982216e+04,1.00193041e+03
9.00000000e-10,2.03295369e-05,1.54295223e-05,7.24858612e+04,-3.49559504e+02
1.00000000e-09,2.98235978e-05,1.53654652e-05,1.16938213e+05,-3.50608627e+02
1.10000000e-09,4.28367309e-05,1.53614917e-05,1.41847943e+05,1.26569004e+01
1.20000000e-09,5.81958461e-05,1.53578065e-05,1.67173077e+05,-3.55233636e+02
1.30000000e-09,7.69625633e-05,1.53267777e-05,2.02891385e+05,-8.71178399e+01
1.40000000e-09,9.84802253e-05,1.53092948e-05,2.31746991e+05,-4.49997763e+02
1.50000000e-09,1.23292041e-04,1.52887280e-05,2.60332136e+05,-1.50830193e+02
1.60000000e-09,1.51115277e-04,1.52633536e-05,2.92985542e+05,-1.60291598e+02
1.70000000e-09,1.82043402e-04,1.52388501e-05,3.24531471e+05,-1.79236590e+02
1.80000000e-09,2.16136557e-04,1.52141831e-05,3.55623626e+05,-2.44733113e+02
1.90000000e-09,2.53500242e-04,1.51864393e-05,3.91585382e+05,-2.80383243e+02
2.00000000e-09,2.94218138e-04,1.51602435e-05,4.24305706e+05,-3.18351003e+02
2.06000000e-09,3.20151293e-04,1.51474163e-05,4.35135148e+05,-1.48389313e+02
