time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.49191217e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.08732065e-06,1.49216828e-05,1.75794110e+03,5.12585923e+01
2.00000000e-10,5.35625583e-06,1.49293818e-05,3.65628965e+03,1.02728067e+02
3.00000000e-10,5.82829554e-06,1.49422046e-05,5.84693696e+03,1.53395053e+02
4.00000000e-10,6.54269723e-06,1.49599452e-05,8.56923104e+03,2.00740445e+02
5.00000000e-10,7.57581589e-06,1.49820544e-05,1.23332020e+04,2.38911937e+02
6.00000000e-10,9.07961297e-06,1.50068100e-05,1.82580043e+04,2.48522053e+02
7.00000000e-10,1.13821754e-05,1.50295260e-05,2.88552529e+04,1.94864410e+02
8.00000000e-10,1.50945196e-05,1.50451512e-05,4.66557990e+04,1.18003136e+02
9.00000000e-10,2.10865929e-05,1.50498403e-05,7.67039884e+04,-4.93538560e+01
1.00000000e-09,3.10246031e-05,1.50435911e-05,1.20188559e+05,-1.17296239e+01
1.10000000e-09,4.42810384e-05,1.50447075e-05,1.44157069e+05,1.40062115e+01
1.20000000e-09,5.99045313e-05,1.50449330e-05,1.71470004e+05,-4.72689548e+01
1.30000000e-09,7.90196476e-05,1.50427253e-05,2.05180753e+05,2.19538852e+00
1.40000000e-09,1.00839976e-04,1.50413162e-05,2.36479783e+05,-4.21087884e+01
1.50000000e-09,1.25927176e-04,1.50403786e-05,2.63043111e+05,-1.46912691e+01
1.60000000e-09,1.54076502e-04,1.50384251e-05,2.95273979e+05,-7.18747982e+00
1.70000000e-09,1.85321364e-04,1.50365311e-05,3.26853744e+05,-1.05524925e+01
1.80000000e-09,2.19733299e-04,1.50344765e-05,3.59459701e+05,-3.21118877e+01
1.90000000e-09,2.57455632e-04,1.50321551e-05,3.94516196e+05,-1.42973327e+01
2.00000000e-09,2.98509285e-04,1.50298995e-05,4.28752048e+05,-2.63377295e+01
2.05000000e-09,3.20176453e-04,1.50294920e-05,4.35126827e+05,8.90888672e-01
