time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.65344008e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.07335874e-06,1.64883574e-05,1.47764055e+03,-9.21389601e+02
2.00000000e-10,5.29982710e-06,1.63499855e-05,3.08501700e+03,-1.84641526e+03
3.00000000e-10,5.69973856e-06,1.61192918e-05,4.97536054e+03,-2.76386225e+03
4.00000000e-10,6.31100909e-06,1.57988881e-05,7.35573622e+03,-3.63002074e+03
5.00000000e-10,7.19952185e-06,1.53982587e-05,1.05986609e+04,-4.33938874e+03
6.00000000e-10,8.48745211e-06,1.49448453e-05,1.55569618e+04,-4.61634226e+03
7.00000000e-10,1.04267295e-05,1.45106765e-05,2.40730955e+04,-3.83078927e+03
8.00000000e-10,1.35287763e-05,1.42068873e-05,3.92226845e+04,-2.26145375e+03
9.00000000e-10,1.85344375e-05,1.40694828e-05,6.28826841e+04,-4.65964358e+01
1.00000000e-09,2.68504972e-05,1.42112619e-05,1.06080000e+05,1.78957602e+03
1.10000000e-09,3.91496869e-05,1.42862398e-05,1.35765058e+05,3.30860771e+02
1.20000000e-09,5.38763359e-05,1.43204038e-05,1.58872128e+05,4.28030355e+02
1.30000000e-09,7.16580163e-05,1.44188543e-05,1.96775036e+05,6.01173892e+02
1.40000000e-09,9.24900455e-05,1.44765763e-05,2.20458714e+05,7.87196545e+02
1.50000000e-09,1.16467339e-04,1.45628832e-05,2.54247803e+05,6.52085367e+02
1.60000000e-09,1.43423430e-04,1.46446762e-05,2.87001188e+05,7.12195573e+02
1.70000000e-09,1.73515719e-04,1.47252856e-05,3.18518403e+05,7.61400203e+02
1.80000000e-09,2.06794568e-04,1.48063367e-05,3.49289032e+05,7.72414948e+02
1.90000000e-09,2.43272166e-04,1.48883799e-05,3.79984877e+05,8.34963753e+02
2.00000000e-09,2.83104435e-04,1.49722306e-05,4.15419049e+05,8.27377007e+02
2.08700000e-09,3.20364094e-04,1.50452436e-05,4.35140986e+05,8.51705248e+02
