time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.58617205e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.08285422e-06,1.58344411e-05,1.66790615e+03,-5.45802571e+02
2.00000000e-10,5.33797406e-06,1.57525335e-05,3.46803002e+03,-1.09199846e+03
3.00000000e-10,5.78568277e-06,1.56163945e-05,5.54574287e+03,-1.62674316e+03
4.00000000e-10,6.46309032e-06,1.54285866e-05,8.12176239e+03,-2.12111626e+03
5.00000000e-10,7.44195758e-06,1.51953519e-05,1.16762180e+04,-2.51674611e+03
6.00000000e-10,8.86400187e-06,1.49344426e-05,1.72372392e+04,-2.62540479e+03
7.00000000e-10,1.10288755e-05,1.46931555e-05,2.70609537e+04,-2.07440475e+03
8.00000000e-10,1.45164995e-05,1.45288843e-05,4.39351349e+04,-1.22882136e+03
9.00000000e-10,2.01337532e-05,1.44709441e-05,7.14000486e+04,3.99188523e+02
1.00000000e-09,2.95071283e-05,1.45524708e-05,1.15983130e+05,5.15829273e+02
1.10000000e-09,4.24532278e-05,1.45621326e-05,1.41228636e+05,1.97471747e+01
1.20000000e-09,5.77446873e-05,1.45689581e-05,1.66122231e+05,4.13278307e+02
1.30000000e-09,7.64146790e-05,1.46107140e-05,2.02278895e+05,1.42494986e+02
1.40000000e-09,9.78554877e-05,1.46342114e-05,2.30454358e+05,5.68828234e+02
1.50000000e-09,1.22589643e-04,1.46636143e-05,2.59685676e+05,2.11361563e+02
1.60000000e-09,1.50324943e-04,1.46975728e-05,2.92379703e+05,2.32265019e+02
1.70000000e-09,1.81168211e-04,1.47304785e-05,3.23928641e+05,2.54810360e+02
1.80000000e-09,2.15178006e-04,1.47634709e-05,3.54832383e+05,3.08169918e+02
1.90000000e-09,2.52445209e-04,1.47998218e-05,3.90548764e+05,3.90820554e+02
2.00000000e-09,2.93075415e-04,1.48345832e-05,4.23053417e+05,4.03669767e+02
2.06300000e-09,3.20283223e-04,1.48537573e-05,4.35137555e+05,2.34740220e+02
