time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.98921716e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,4.99411736e-06,1.98143608e-05,-1.11659154e+02,-1.55721853e+03
2.00000000e-10,4.98005635e-06,1.95803197e-05,-1.51725221e+02,-3.12673790e+03
3.00000000e-10,4.96850406e-06,1.91881372e-05,-4.98532465e+01,-4.72269388e+03
4.00000000e-10,4.97735499e-06,1.86347686e-05,2.73898659e+02,-6.34008089e+03
5.00000000e-10,5.03468140e-06,1.79221376e-05,9.38457908e+02,-7.90246328e+03
6.00000000e-10,5.17963830e-06,1.70597365e-05,2.04469348e+03,-9.30592909e+03
7.00000000e-10,5.46164952e-06,1.60721406e-05,3.68828377e+03,-1.03645872e+04
8.00000000e-10,5.93628054e-06,1.50074584e-05,5.89229273e+03,-1.07956896e+04
9.00000000e-10,6.65797972e-06,1.39455722e-05,8.63850235e+03,-1.02373570e+04
1.00000000e-09,7.67983288e-06,1.30102332e-05,1.19004150e+04,-8.13615808e+03
1.10000000e-09,9.06454886e-06,1.24073577e-05,1.60397817e+04,-3.28495483e+03
1.20000000e-09,1.10645252e-05,1.25289717e-05,2.55740678e+04,5.84948964e+03
1.30000000e-09,1.44568638e-05,1.33825053e-05,4.31996340e+04,1.03915713e+04
1.40000000e-09,1.99763696e-05,1.45628595e-05,7.01255335e+04,1.32397621e+04
1.50000000e-09,2.92032679e-05,1.59171368e-05,1.14711783e+05,1.41434447e+04
1.60000000e-09,4.20361101e-05,1.74473789e-05,1.40065005e+05,1.55381821e+04
1.70000000e-09,5.71735072e-05,1.89898227e-05,1.62250416e+05,1.38485365e+04
1.80000000e-09,7.57351120e-05,2.02078807e-05,2.01344340e+05,1.32154895e+04
