time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.38714955e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.08001249e-06,1.39066314e-05,1.61175623e+03,7.03429057e+02
2.00000000e-10,5.32706352e-06,1.40124051e-05,3.36550402e+03,1.41310805e+03
3.00000000e-10,5.76241940e-06,1.41889153e-05,5.39972779e+03,2.11173273e+03
4.00000000e-10,6.42244566e-06,1.44328749e-05,7.91539138e+03,2.75619981e+03
5.00000000e-10,7.37655334e-06,1.47360895e-05,1.13774619e+04,3.27361744e+03
6.00000000e-10,8.76131388e-06,1.50760237e-05,1.67698309e+04,3.42980589e+03
7.00000000e-10,1.08630913e-05,1.53929031e-05,2.62277103e+04,2.73866151e+03
8.00000000e-10,1.42449137e-05,1.56093050e-05,4.26512632e+04,1.61552240e+03
9.00000000e-10,1.96910457e-05,1.56920006e-05,6.89723416e+04,-3.89368005e+02
1.00000000e-09,2.87831699e-05,1.55817909e-05,1.13609913e+05,-8.92236154e+02
1.10000000e-09,4.15691083e-05,1.55574379e-05,1.39787206e+05,-9.83061061e+01
1.20000000e-09,5.67072343e-05,1.55440247e-05,1.63883862e+05,-4.45754181e+02
1.30000000e-09,7.51479522e-05,1.54822456e-05,2.00853435e+05,-2.59737680e+02
1.40000000e-09,9.64169960e-05,1.54481906e-05,2.27495317e+05,-7.46246953e+02
1.50000000e-09,1.20963432e-04,1.54008053e-05,2.58230949e+05,-3.35795764e+02
1.60000000e-09,1.48493671e-04,1.53510103e-05,2.90967770e+05,-3.75530054e+02
1.70000000e-09,1.79139180e-04,1.53024707e-05,3.22527950e+05,-4.04062598e+02
1.80000000e-09,2.12956050e-04,1.52538991e-05,3.53234732e+05,-4.36346526e+02
1.90000000e-09,2.50002724e-04,1.52022890e-05,3.87777914e+05,-5.82507350e+02
2.00000000e-09,2.90429481e-04,1.51514093e-05,4.20334395e+05,-5.34920682e+02
2.06900000e-09,3.20163685e-04,1.51183492e-05,4.35139891e+05,-4.12293367e+02
