time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.67943535e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.06910141e-06,1.67413298e-05,1.39190696e+03,-1.06076908e+03
2.00000000e-10,5.28244617e-06,1.65821578e-05,2.90652755e+03,-2.12227713e+03
3.00000000e-10,5.65931897e-06,1.63173163e-05,4.69019338e+03,-3.16940364e+03
4.00000000e-10,6.23611272e-06,1.59502741e-05,6.95346941e+03,-4.15787419e+03
5.00000000e-10,7.07814793e-06,1.54908217e-05,1.00568109e+04,-4.98335320e+03
6.00000000e-10,8.29935294e-06,1.49686313e-05,1.47293935e+04,-5.34091517e+03
7.00000000e-10,1.01290552e-05,1.44610011e-05,2.26240903e+04,-4.54198169e+03
8.00000000e-10,1.30390118e-05,1.40998007e-05,3.68335960e+04,-2.67076556e+03
9.00000000e-10,1.77472191e-05,1.39274657e-05,5.89439077e+04,-4.35343350e+02
1.00000000e-09,2.55132828e-05,1.40775872e-05,1.00004887e+05,2.42445591e+03
1.10000000e-09,3.74082308e-05,1.42091351e-05,1.32803686e+05,6.18340725e+02
1.20000000e-09,5.18364335e-05,1.42718058e-05,1.55762157e+05,6.39627791e+02
1.30000000e-09,6.91276412e-05,1.43989853e-05,1.93306259e+05,1.09967210e+03
1.40000000e-09,8.96553854e-05,1.44891185e-05,2.16832593e+05,9.27843619e+02
1.50000000e-09,1.13188927e-04,1.46074057e-05,2.51299225e+05,9.89348274e+02
1.60000000e-09,1.39721315e-04,1.47193441e-05,2.83769424e+05,1.10486788e+03
1.70000000e-09,1.69407809e-04,1.48305462e-05,3.14663534e+05,1.16811167e+03
1.80000000e-09,2.02283711e-04,1.49431219e-05,3.46205347e+05,1.13039326e+03
1.90000000e-09,2.38368798e-04,1.50564306e-05,3.76390706e+05,1.14686791e+03
2.00000000e-09,2.77737399e-04,1.51689246e-05,4.11918878e+05,1.12818934e+03
2.10000000e-09,3.20377222e-04,1.52878989e-05,4.35142845e+05,1.32920577e+03
