time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.06915906e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.00735922e-06,1.07724117e-05,1.53140987e+02,1.61847419e+03
2.00000000e-10,5.03303089e-06,1.10161404e-05,3.78547026e+02,3.26275818e+03
3.00000000e-10,5.08866539e-06,1.14253508e-05,7.72420097e+02,4.91906541e+03
4.00000000e-10,5.19714860e-06,1.19996601e-05,1.45673173e+03,6.56726019e+03
5.00000000e-10,5.39399362e-06,1.27361429e-05,2.56235914e+03,8.13290599e+03
6.00000000e-10,5.72917147e-06,1.36185346e-05,4.24310385e+03,9.44989381e+03
7.00000000e-10,6.26569360e-06,1.46084293e-05,6.61189454e+03,1.02308911e+04
8.00000000e-10,7.08057777e-06,1.56333276e-05,9.82469985e+03,1.00612211e+04
9.00000000e-10,8.26710455e-06,1.65640730e-05,1.41163161e+04,8.17700970e+03
1.00000000e-09,9.98271909e-06,1.71590221e-05,2.09553638e+04,2.96258298e+03
1.10000000e-09,1.27192855e-05,1.71071485e-05,3.52023882e+04,-3.31772101e+03
1.20000000e-09,1.72339343e-05,1.66015637e-05,5.62772611e+04,-6.93638661e+03
1.30000000e-09,2.46087514e-05,1.56485967e-05,9.53606404e+04,-1.09202529e+04
1.40000000e-09,3.61660641e-05,1.45807814e-05,1.30521640e+05,-1.06242828e+04
1.50000000e-09,5.03653810e-05,1.35184416e-05,1.53460720e+05,-1.06355646e+04
1.60000000e-09,6.72924566e-05,1.26138568e-05,1.90678117e+05,-9.00745884e+03
1.70000000e-09,8.75927629e-05,1.15397109e-05,2.14370027e+05,-1.09335644e+04
1.80000000e-09,1.10791141e-04,1.06166828e-05,2.49097509e+05,-1.03591033e+04
