time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.57354821e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.08357609e-06,1.57121979e-05,1.68245343e+03,-4.65890862e+02
2.00000000e-10,5.34092630e-06,1.56422727e-05,3.49839983e+03,-9.32372976e+02
3.00000000e-10,5.79255579e-06,1.55260111e-05,5.59423238e+03,-1.38948100e+03
4.00000000e-10,6.47590562e-06,1.53655507e-05,8.19354975e+03,-1.81279967e+03
5.00000000e-10,7.46345733e-06,1.51661659e-05,1.17812294e+04,-2.15197792e+03
6.00000000e-10,8.89853885e-06,1.49430873e-05,1.73997729e+04,-2.24392056e+03
7.00000000e-10,1.10853143e-05,1.47370545e-05,2.73480726e+04,-1.77030437e+03
8.00000000e-10,1.46090275e-05,1.45965705e-05,4.43716411e+04,-1.05309561e+03
9.00000000e-10,2.02854551e-05,1.45481130e-05,7.22411561e+04,3.61954879e+02
1.00000000e-09,2.97525457e-05,1.46160313e-05,1.16727723e+05,3.85015630e+02
1.10000000e-09,4.27507526e-05,1.46211145e-05,1.41709313e+05,-6.54829161e+00
1.20000000e-09,5.80946205e-05,1.46254151e-05,1.66933757e+05,3.69184135e+02
1.30000000e-09,7.68397981e-05,1.46587528e-05,2.02754225e+05,9.84054036e+01
1.40000000e-09,9.83400957e-05,1.46775177e-05,2.31457727e+05,4.76612008e+02
1.50000000e-09,1.23134695e-04,1.46999427e-05,2.60185736e+05,1.63242164e+02
1.60000000e-09,1.50938288e-04,1.47271610e-05,2.92850245e+05,1.75312273e+02
1.70000000e-09,1.81847459e-04,1.47534643e-05,3.24396714e+05,1.95079553e+02
1.80000000e-09,2.15921941e-04,1.47799081e-05,3.55439541e+05,2.57848292e+02
1.90000000e-09,2.53264018e-04,1.48095142e-05,3.91363969e+05,3.04332519e+02
2.00000000e-09,2.93962269e-04,1.48375379e-05,4.24024149e+05,3.37373631e+02
2.06100000e-09,3.20323990e-04,1.48517226e-05,4.35135997e+05,1.66295072e+02
