time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.11665434e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.01892021e-06,1.12478501e-05,3.85763391e+02,1.62644542e+03
2.00000000e-10,5.08016377e-06,1.14919886e-05,8.62337786e+02,3.25778703e+03
3.00000000e-10,5.19791216e-06,1.18999378e-05,1.53588590e+03,4.90551237e+03
4.00000000e-10,5.39831990e-06,1.24731094e-05,2.53818263e+03,6.54266222e+03
5.00000000e-10,5.72226012e-06,1.32042693e-05,4.04164865e+03,8.05059133e+03
6.00000000e-10,6.22829219e-06,1.40714978e-05,6.21652527e+03,9.21785465e+03
7.00000000e-10,6.99683742e-06,1.50258052e-05,9.32850160e+03,9.71011963e+03
8.00000000e-10,8.13605695e-06,1.59693518e-05,1.37174895e+04,8.85372445e+03
9.00000000e-10,9.81936386e-06,1.67083299e-05,2.05896344e+04,5.32202595e+03
1.00000000e-09,1.24798908e-05,1.69566285e-05,3.40266385e+04,-5.92029386e+01
1.10000000e-09,1.68529695e-05,1.67776206e-05,5.45262045e+04,-3.62204580e+03
1.20000000e-09,2.39627993e-05,1.61062613e-05,9.21877235e+04,-8.79999760e+03
1.30000000e-09,3.52903443e-05,1.52950235e-05,1.29092383e+05,-7.42351410e+03
1.40000000e-09,4.93478014e-05,1.45532134e-05,1.52057964e+05,-7.42257605e+03
1.50000000e-09,6.60488309e-05,1.38698053e-05,1.87523920e+05,-6.53108892e+03
1.60000000e-09,8.61826823e-05,1.31088791e-05,2.12997600e+05,-7.79300115e+03
1.70000000e-09,1.09158910e-04,1.24417859e-05,2.47644807e+05,-7.86212071e+03
1.80000000e-09,1.35165310e-04,1.17416621e-05,2.78311288e+05,-5.12199794e+03
1.90000000e-09,1.64357875e-04,1.10439936e-05,3.07480516e+05,-4.94310088e+03
2.00000000e-09,1.96713277e-04,1.03764384e-05,3.40870393e+05,-5.76530478e+03
