time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.85406849e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.02683679e-06,1.84610762e-05,5.44410124e+02,-1.59335776e+03
2.00000000e-10,5.11205173e-06,1.82215058e-05,1.18460937e+03,-3.20217711e+03
3.00000000e-10,5.27079083e-06,1.78195139e-05,2.03597919e+03,-4.83942791e+03
4.00000000e-10,5.53078524e-06,1.72554828e-05,3.23780362e+03,-6.42732348e+03
5.00000000e-10,5.93682995e-06,1.65382604e-05,4.98446914e+03,-7.87355365e+03
6.00000000e-10,6.55341126e-06,1.56932207e-05,7.51350522e+03,-8.94581485e+03
7.00000000e-10,7.47517711e-06,1.47755177e-05,1.11525685e+04,-9.22239773e+03
8.00000000e-10,8.84029622e-06,1.39027452e-05,1.65541304e+04,-7.84887835e+03
9.00000000e-10,1.09147386e-05,1.33091585e-05,2.60175883e+04,-3.56279815e+03
1.00000000e-09,1.43082768e-05,1.31686377e-05,4.30084625e+04,3.47201241e+02
1.10000000e-09,1.97685164e-05,1.34104946e-05,6.89433493e+04,5.54315546e+03
1.20000000e-09,2.88973749e-05,1.41217728e-05,1.14105697e+05,6.81103390e+03
1.30000000e-09,4.17182196e-05,1.47172752e-05,1.40101204e+05,5.78141643e+03
1.40000000e-09,5.68898187e-05,1.52938813e-05,1.64360222e+05,5.62215433e+03
1.50000000e-09,7.53800206e-05,1.58611319e-05,2.01167118e+05,6.16378646e+03
1.60000000e-09,9.66817222e-05,1.64524381e-05,2.28051647e+05,4.66605115e+03
1.70000000e-09,1.21274752e-04,1.70290011e-05,2.58526333e+05,6.27282583e+03
1.80000000e-09,1.48851002e-04,1.75765564e-05,2.91284647e+05,6.32979138e+03
1.90000000e-09,1.79540255e-04,1.81257816e-05,3.22843254e+05,6.35286820e+03
2.00000000e-09,2.13399367e-04,1.86817174e-05,3.53365287e+05,6.16692938e+03
2.10000000e-09,2.50480297e-04,1.92019574e-05,3.88753297e+05,4.23149025e+03
2.20000000e-09,2.90953582e-04,1.97400765e-05,4.19922930e+05,4.90487237e+03
2.26800000e-09,3.20296378e-04,2.01365385e-05,4.35421932e+05,7.28032166e+03
