time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.25195984e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.05409848e-06,1.25867363e-05,1.09138739e+03,1.34375555e+03
2.00000000e-10,5.22219931e-06,1.27887187e-05,2.30149106e+03,2.69837996e+03
3.00000000e-10,5.52327917e-06,1.31268897e-05,3.77750796e+03,4.06370263e+03
4.00000000e-10,5.99119641e-06,1.35986897e-05,5.66540395e+03,5.34875508e+03
5.00000000e-10,6.68116150e-06,1.41910665e-05,8.29990411e+03,6.45828278e+03
6.00000000e-10,7.68925984e-06,1.48743680e-05,1.21335124e+04,7.08776535e+03
7.00000000e-10,9.18140908e-06,1.55705314e-05,1.82120393e+04,6.54977947e+03
8.00000000e-10,1.14904079e-05,1.61140899e-05,2.90964370e+04,4.06607012e+03
9.00000000e-10,1.52521191e-05,1.63902620e-05,4.73022131e+04,1.56409818e+03
1.00000000e-09,2.13068725e-05,1.63330566e-05,7.77005669e+04,-3.33715505e+03
1.10000000e-09,3.13822707e-05,1.59762717e-05,1.21335686e+05,-2.31737235e+03
1.20000000e-09,4.47256343e-05,1.57865074e-05,1.44985074e+05,-1.84993139e+03
1.30000000e-09,6.04434050e-05,1.55819544e-05,1.72955483e+05,-2.74721914e+03
1.40000000e-09,7.96734597e-05,1.53395634e-05,2.05991395e+05,-2.17873728e+03
1.50000000e-09,1.01602273e-04,1.51130870e-05,2.37983569e+05,-2.38484391e+03
1.60000000e-09,1.26781201e-04,1.48814698e-05,2.64141652e+05,-2.26879689e+03
1.70000000e-09,1.55041181e-04,1.46503117e-05,2.96099516e+05,-2.36930864e+03
1.80000000e-09,1.86394947e-04,1.44209025e-05,3.27715901e+05,-2.37358404e+03
1.90000000e-09,2.20919632e-04,1.41962180e-05,3.60998864e+05,-1.92831616e+03
2.00000000e-09,2.58761815e-04,1.39756160e-05,3.95343403e+05,-2.49936130e+03
2.10000000e-09,2.99933521e-04,1.37580456e-05,4.30070001e+05,-2.23840725e+03
2.14700000e-09,3.20317769e-04,1.36230577e-05,4.35182948e+05,-3.21666774e+03
