time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.97831969e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,4.99658899e-06,1.97048271e-05,-6.22399571e+01,-1.56853169e+03
2.00000000e-10,4.98993940e-06,1.94690264e-05,-5.28797219e+01,-3.15106098e+03
3.00000000e-10,4.99077423e-06,1.90736109e-05,9.93653285e+01,-4.76390139e+03
4.00000000e-10,5.01748030e-06,1.85156962e-05,4.84759327e+02,-6.38672316e+03
5.00000000e-10,5.09957556e-06,1.77978104e-05,1.22572404e+03,-7.95998587e+03
6.00000000e-10,5.27804074e-06,1.69298495e-05,2.43439144e+03,-9.35978714e+03
7.00000000e-10,5.60506714e-06,1.59385043e-05,4.20775079e+03,-1.03815445e+04
8.00000000e-10,6.13889299e-06,1.48761741e-05,6.56796599e+03,-1.07217634e+04
9.00000000e-10,6.93934599e-06,1.38300474e-05,9.54453181e+03,-9.97429872e+03
1.00000000e-09,8.06803357e-06,1.29392729e-05,1.31693070e+04,-7.45130448e+03
1.10000000e-09,9.62119020e-06,1.24505948e-05,1.84546461e+04,-1.48688294e+03
1.20000000e-09,1.20189445e-05,1.27546742e-05,3.11013146e+04,6.71515391e+03
1.30000000e-09,1.60617395e-05,1.36153702e-05,5.07394105e+04,1.01355761e+04
1.40000000e-09,2.26283260e-05,1.47978734e-05,8.48206221e+04,1.29824197e+04
1.50000000e-09,3.33362964e-05,1.61353442e-05,1.25069914e+05,1.43701588e+04
1.60000000e-09,4.69974486e-05,1.75868004e-05,1.48122369e+05,1.45326397e+04
1.70000000e-09,6.30852681e-05,1.88767665e-05,1.80280680e+05,9.56706248e+03
