time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.24599300e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.05264508e-06,1.25281234e-05,1.06214969e+03,1.36473862e+03
2.00000000e-10,5.21628068e-06,1.27331968e-05,2.24086043e+03,2.73885143e+03
3.00000000e-10,5.50957247e-06,1.30763171e-05,3.68334503e+03,4.12388189e+03
4.00000000e-10,5.96649300e-06,1.35554240e-05,5.53816064e+03,5.43425793e+03
5.00000000e-10,6.64124476e-06,1.41573593e-05,8.12218471e+03,6.56510420e+03
6.00000000e-10,7.62822265e-06,1.48526611e-05,1.18783353e+04,7.22163276e+03
7.00000000e-10,9.08803739e-06,1.55641048e-05,1.77983383e+04,6.72469915e+03
8.00000000e-10,1.13398021e-05,1.61260001e-05,2.83389194e+04,4.22618387e+03
9.00000000e-10,1.50072298e-05,1.64123800e-05,4.61810475e+04,1.63758477e+03
1.00000000e-09,2.09049768e-05,1.63711221e-05,7.54150549e+04,-3.24947996e+03
1.10000000e-09,3.07498070e-05,1.59943575e-05,1.19765585e+05,-2.64809893e+03
1.20000000e-09,4.39690235e-05,1.57870607e-05,1.43782821e+05,-1.99674313e+03
1.30000000e-09,5.95441071e-05,1.55729102e-05,1.70588173e+05,-2.79608046e+03
1.40000000e-09,7.85985080e-05,1.53142965e-05,2.04797667e+05,-2.32952875e+03
1.50000000e-09,1.00363459e-04,1.50754732e-05,2.35624622e+05,-2.50009628e+03
1.60000000e-09,1.25404005e-04,1.48288880e-05,2.62514066e+05,-2.42924544e+03
1.70000000e-09,1.53495993e-04,1.45853261e-05,2.94875252e+05,-2.53334087e+03
1.80000000e-09,1.84684836e-04,1.43431070e-05,3.26431386e+05,-2.56485630e+03
1.90000000e-09,2.19038481e-04,1.41036176e-05,3.58632249e+05,-2.11866489e+03
2.00000000e-09,2.56698421e-04,1.38742081e-05,3.94120160e+05,-2.57971234e+03
2.10000000e-09,2.97690526e-04,1.36428586e-05,4.28102711e+05,-2.04684592e+03
2.15200000e-09,3.20219590e-04,1.34884698e-05,4.35189630e+05,-3.43304384e+03
