time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.59432085e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.08238829e-06,1.59133504e-05,1.65851752e+03,-5.97377888e+02
2.00000000e-10,5.33606905e-06,1.58237111e-05,3.44843956e+03,-1.19497478e+03
3.00000000e-10,5.78124948e-06,1.56747532e-05,5.51448427e+03,-1.77970705e+03
4.00000000e-10,6.45482907e-06,1.54693220e-05,8.07553652e+03,-2.31970222e+03
5.00000000e-10,7.42810783e-06,1.52142939e-05,1.16086788e+04,-2.75150280e+03
6.00000000e-10,8.84177293e-06,1.49290355e-05,1.71328079e+04,-2.87107951e+03
7.00000000e-10,1.09925835e-05,1.46650065e-05,2.68762257e+04,-2.27086510e+03
8.00000000e-10,1.44569603e-05,1.44854226e-05,4.36539603e+04,-1.34138119e+03
9.00000000e-10,2.00363037e-05,1.44212134e-05,7.08607170e+04,4.18354595e+02
1.00000000e-09,2.93487541e-05,1.45117165e-05,1.15487931e+05,6.09975120e+02
1.10000000e-09,4.22607405e-05,1.45249579e-05,1.40916782e+05,4.09866148e+01
1.20000000e-09,5.75185604e-05,1.45337575e-05,1.65612490e+05,4.39031517e+02
1.30000000e-09,7.61393766e-05,1.45812921e-05,2.01970500e+05,1.75157413e+02
1.40000000e-09,9.75421687e-05,1.46081047e-05,2.29805970e+05,6.28108070e+02
1.50000000e-09,1.22236505e-04,1.46424505e-05,2.59365784e+05,2.46634730e+02
1.60000000e-09,1.49927420e-04,1.46810531e-05,2.92073845e+05,2.73053189e+02
1.70000000e-09,1.80727850e-04,1.47185236e-05,3.23624900e+05,2.97366558e+02
1.80000000e-09,2.14695743e-04,1.47560559e-05,3.54463088e+05,3.45079673e+02
1.90000000e-09,2.51914586e-04,1.47969824e-05,3.89984368e+05,4.47894664e+02
2.00000000e-09,2.92500713e-04,1.48364148e-05,4.22433110e+05,4.46677374e+02
2.06400000e-09,3.20126843e-04,1.48591352e-05,4.35138120e+05,2.84416370e+02
