time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.01587544e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,4.99527231e-06,1.02368264e-05,-8.85681306e+01,1.56250348e+03
2.00000000e-10,4.98467347e-06,1.04716891e-05,-1.05561439e+02,3.13808893e+03
3.00000000e-10,4.97890403e-06,1.08653792e-05,1.97805210e+01,4.74189629e+03
4.00000000e-10,4.99606258e-06,1.14209108e-05,3.71948994e+02,6.36210058e+03
5.00000000e-10,5.06489824e-06,1.21359640e-05,1.07188557e+03,7.92935189e+03
6.00000000e-10,5.22539638e-06,1.30009765e-05,2.22541970e+03,9.33161472e+03
7.00000000e-10,5.52828438e-06,1.39904313e-05,3.92922515e+03,1.03740832e+04
8.00000000e-10,6.03038650e-06,1.50542461e-05,6.20450010e+03,1.07641695e+04
9.00000000e-10,6.78846428e-06,1.61091941e-05,9.05813171e+03,1.01197784e+04
1.00000000e-09,7.85939774e-06,1.70246474e-05,1.24829036e+04,7.82826748e+03
1.10000000e-09,9.31920395e-06,1.75768032e-05,1.70815001e+04,2.49088592e+03
1.20000000e-09,1.14964766e-05,1.73632019e-05,2.81219661e+04,-6.36408524e+03
1.30000000e-09,1.51914334e-05,1.65019317e-05,4.66910863e+04,-1.02431234e+04
1.40000000e-09,2.11813132e-05,1.53228336e-05,7.68046062e+04,-1.31638832e+04
1.50000000e-09,3.11354842e-05,1.39769893e-05,1.20257994e+05,-1.44224240e+04
1.60000000e-09,4.43739234e-05,1.24780314e-05,1.43929903e+05,-1.50467497e+04
1.70000000e-09,5.99197455e-05,1.10429306e-05,1.70544281e+05,-1.04997614e+04
1.80000000e-09,7.90935484e-05,9.83870166e-06,2.05134539e+05,-1.31739863e+04
