time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.14907225e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.02768684e-06,1.15701491e-05,5.61460791e+02,1.58981050e+03
2.00000000e-10,5.11548519e-06,1.18092304e-05,1.21943411e+03,3.19623178e+03
3.00000000e-10,5.27865631e-06,1.22105221e-05,2.08980835e+03,4.82980129e+03
4.00000000e-10,5.54509379e-06,1.27732765e-05,3.31381582e+03,6.41179955e+03
5.00000000e-10,5.96002617e-06,1.34885921e-05,5.08621618e+03,7.84940471e+03
6.00000000e-10,6.58869368e-06,1.43307405e-05,7.65496786e+03,8.91051004e+03
7.00000000e-10,7.52732778e-06,1.52438038e-05,1.13557541e+04,9.16173761e+03
8.00000000e-10,8.91797062e-06,1.61079532e-05,1.68786430e+04,7.72861797e+03
9.00000000e-10,1.10386065e-05,1.66860182e-05,2.66599657e+04,3.41364811e+03
1.00000000e-09,1.45132867e-05,1.68194215e-05,4.39658752e+04,-3.64447187e+02
1.10000000e-09,2.00980021e-05,1.65654652e-05,7.07712704e+04,-5.75989044e+03
1.20000000e-09,2.94406045e-05,1.58621543e-05,1.15915677e+05,-6.49997565e+03
1.30000000e-09,4.23831985e-05,1.52865669e-05,1.41195889e+05,-5.62387954e+03
1.40000000e-09,5.76714576e-05,1.47261870e-05,1.66060646e+05,-5.44045057e+03
1.50000000e-09,7.63346937e-05,1.41683125e-05,2.02247901e+05,-6.00577376e+03
1.60000000e-09,9.77673373e-05,1.35984035e-05,2.30338822e+05,-4.51983140e+03
1.70000000e-09,1.22501594e-04,1.30276234e-05,2.59603207e+05,-6.07934485e+03
1.80000000e-09,1.50233118e-04,1.24915064e-05,2.92352535e+05,-6.18138045e+03
1.90000000e-09,1.81071884e-04,1.19539589e-05,3.23896489e+05,-6.20752722e+03
2.00000000e-09,2.15075494e-04,1.14145145e-05,3.54320571e+05,-5.84284035e+03
2.10000000e-09,2.52329031e-04,1.09208400e-05,3.91341850e+05,-4.38158939e+03
2.20000000e-09,2.92952186e-04,1.04009979e-05,4.22731711e+05,-4.36654054e+03
2.26300000e-09,3.20184049e-04,1.00396888e-05,4.35413867e+05,-7.14175992e+03
