time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.64539870e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.07467634e-06,1.64101038e-05,1.50418660e+03,-8.78240545e+02
2.00000000e-10,5.30521361e-06,1.62781784e-05,3.14042584e+03,-1.76082617e+03
3.00000000e-10,5.71229006e-06,1.60580969e-05,5.06419050e+03,-2.63763227e+03
4.00000000e-10,6.33402813e-06,1.57523600e-05,7.47548829e+03,-3.46252069e+03
5.00000000e-10,7.23646429e-06,1.53704180e-05,1.07625485e+04,-4.13473252e+03
6.00000000e-10,8.54466699e-06,1.49388573e-05,1.58098301e+04,-4.38666435e+03
7.00000000e-10,1.05176213e-05,1.45277202e-05,2.45193261e+04,-3.61226272e+03
8.00000000e-10,1.36781889e-05,1.42414788e-05,3.99438592e+04,-2.13373816e+03
9.00000000e-10,1.87749427e-05,1.41151857e-05,6.41185360e+04,6.37455297e+01
1.00000000e-09,2.72561083e-05,1.42524014e-05,1.07793152e+05,1.59842946e+03
1.10000000e-09,3.96657770e-05,1.43140426e-05,1.36631037e+05,2.68500218e+02
1.20000000e-09,5.44800008e-05,1.43421913e-05,1.59842166e+05,4.05592962e+02
1.30000000e-09,7.24050878e-05,1.44327850e-05,1.97682976e+05,5.04930489e+02
1.40000000e-09,9.33274064e-05,1.44838850e-05,2.21751998e+05,7.94279280e+02
1.50000000e-09,1.17431812e-04,1.45616017e-05,2.55107579e+05,5.72606376e+02
1.60000000e-09,1.44511878e-04,1.46359013e-05,2.87866196e+05,6.27095963e+02
1.70000000e-09,1.74723559e-04,1.47089753e-05,3.19421902e+05,6.69004535e+02
1.80000000e-09,2.08118762e-04,1.47823354e-05,3.50131199e+05,6.87602022e+02
1.90000000e-09,2.44713604e-04,1.48569552e-05,3.81438242e+05,7.84743512e+02
2.00000000e-09,2.84678954e-04,1.49333979e-05,4.16284390e+05,7.42486157e+02
2.08300000e-09,3.20271110e-04,1.49959758e-05,4.35141952e+05,7.41182119e+02
