time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,2.83997423e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.00963340e-06,2.83680137e-05,1.93736881e+02,-6.34779155e+02
2.00000000e-10,5.03917970e-06,2.82727017e-05,4.00476077e+02,-1.27211393e+03
3.00000000e-10,5.09062631e-06,2.81134079e-05,6.34216821e+02,-1.91496820e+03
4.00000000e-10,5.16745288e-06,2.78894320e-05,9.10787309e+02,-2.56491943e+03
5.00000000e-10,5.27475875e-06,2.76006916e-05,1.24693684e+03,-3.20808594e+03
6.00000000e-10,5.41957087e-06,2.72482182e-05,1.66523016e+03,-3.83914073e+03
7.00000000e-10,5.61150000e-06,2.68333957e-05,2.19341454e+03,-4.45252267e+03
8.00000000e-10,5.86235531e-06,2.63595256e-05,2.84672915e+03,-5.01377174e+03
9.00000000e-10,6.18622485e-06,2.58331611e-05,3.66225257e+03,-5.49935456e+03
1.00000000e-09,6.60131412e-06,2.52635369e-05,4.67533002e+03,-5.86878369e+03
1.10000000e-09,7.12925561e-06,2.46653458e-05,5.92355012e+03,-6.05866406e+03
1.20000000e-09,7.79575170e-06,2.40606874e-05,7.46350225e+03,-5.98060631e+03
1.30000000e-09,8.63453776e-06,2.34822747e-05,9.38845774e+03,-5.50841802e+03
1.40000000e-09,9.69292378e-06,2.29779520e-05,1.19143751e+04,-4.47167735e+03
1.50000000e-09,1.10525948e-05,2.26099351e-05,1.55080835e+04,-2.81727814e+03
1.60000000e-09,1.28457586e-05,2.24181861e-05,2.06154483e+04,-1.03312666e+03
1.70000000e-09,1.52281678e-05,2.24048362e-05,2.73275556e+04,8.41832122e+02
1.80000000e-09,1.84046522e-05,2.26276062e-05,3.70255471e+04,3.94219793e+03
1.90000000e-09,2.28997884e-05,2.31974113e-05,5.42048642e+04,6.86256302e+03
2.00000000e-09,2.93397191e-05,2.38883837e-05,7.39339388e+04,6.67945708e+03
2.10000000e-09,3.74146601e-05,2.45488677e-05,8.69464475e+04,6.71235464e+03
2.20000000e-09,4.69557098e-05,2.52230063e-05,1.05242223e+05,6.81607317e+03
2.30000000e-09,5.83655436e-05,2.59608414e-05,1.21483673e+05,7.79258757e+03
2.40000000e-09,7.14193561e-05,2.66885171e-05,1.41148696e+05,7.22600994e+03
2.50000000e-09,8.64401840e-05,2.74969359e-05,1.58595331e+05,7.87318043e+03
2.60000000e-09,1.03460514e-04,2.82665602e-05,1.81357602e+05,8.77824315e+03
2.70000000e-09,1.22582981e-04,2.90936124e-05,2.03553255e+05,7.64927209e+03
2.80000000e-09,1.44105947e-04,2.99614062e-05,2.26810051e+05,7.92472639e+03
2.90000000e-09,1.68247464e-04,3.08193099e-05,2.54041850e+05,9.33405334e+03
3.00000000e-09,1.95289933e-04,3.16648227e-05,2.86548681e+05,9.97537048e+03
3.10000000e-09,2.25686945e-04,3.25175507e-05,3.24009160e+05,9.46586222e+03
3.20000000e-09,2.60133470e-04,3.33598361e-05,3.69293730e+05,8.92306737e+03
3.30000000e-09,2.99728576e-04,3.41722216e-05,4.26989034e+05,1.13877847e+04
3.34700000e-09,3.20047864e-04,3.49938985e-05,4.33910685e+05,2.15772977e+04
