time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,2.84437069e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.00921170e-06,2.84119176e-05,1.85294385e+02,-6.35976598e+02
2.00000000e-10,5.03748762e-06,2.83164337e-05,3.83481964e+02,-1.27430415e+03
3.00000000e-10,5.08679703e-06,2.81568876e-05,6.08405208e+02,-1.91773388e+03
4.00000000e-10,5.16058523e-06,2.79326059e-05,8.75851704e+02,-2.56904024e+03
5.00000000e-10,5.26392723e-06,2.76432899e-05,1.20242960e+03,-3.21536403e+03
6.00000000e-10,5.40376006e-06,2.72899606e-05,1.60989257e+03,-3.84885472e+03
7.00000000e-10,5.58955171e-06,2.68740568e-05,2.12621524e+03,-4.46509269e+03
8.00000000e-10,5.83308475e-06,2.63986873e-05,2.76703919e+03,-5.03117961e+03
9.00000000e-10,6.14820736e-06,2.58703507e-05,3.56627902e+03,-5.52144309e+03
1.00000000e-09,6.55276009e-06,2.52981911e-05,4.55976174e+03,-5.89781909e+03
1.10000000e-09,7.06799347e-06,2.46966145e-05,5.78397401e+03,-6.09807794e+03
1.20000000e-09,7.71882557e-06,2.40872710e-05,7.28845907e+03,-6.03614156e+03
1.30000000e-09,8.53777812e-06,2.35021197e-05,9.16193023e+03,-5.58985269e+03
1.40000000e-09,9.56964790e-06,2.29878917e-05,1.16008918e+04,-4.58920728e+03
1.50000000e-09,1.08913432e-05,2.26070283e-05,1.50507307e+04,-2.94503734e+03
1.60000000e-09,1.26306969e-05,2.24042366e-05,1.99967572e+04,-1.12644727e+03
1.70000000e-09,1.49424764e-05,2.23812195e-05,2.65192488e+04,7.21335142e+02
1.80000000e-09,1.80178580e-05,2.25835080e-05,3.57053737e+04,3.63867586e+03
1.90000000e-09,2.23336438e-05,2.31327684e-05,5.20378454e+04,6.85715334e+03
2.00000000e-09,2.85603088e-05,2.38366689e-05,7.21045147e+04,6.87786169e+03
2.10000000e-09,3.64931845e-05,2.45112644e-05,8.55693581e+04,6.82087152e+03
2.20000000e-09,4.58424041e-05,2.51964883e-05,1.03019429e+05,6.87178178e+03
2.30000000e-09,5.70744483e-05,2.59358187e-05,1.20032718e+05,7.95371452e+03
2.40000000e-09,6.99220833e-05,2.66816928e-05,1.38789321e+05,7.18696208e+03
2.50000000e-09,8.47549060e-05,2.74923938e-05,1.56538746e+05,8.29582474e+03
2.60000000e-09,1.01530637e-04,2.82648959e-05,1.79354768e+05,8.49381774e+03
2.70000000e-09,1.20419547e-04,2.91125132e-05,2.00617839e+05,7.61093756e+03
2.80000000e-09,1.41694288e-04,2.99837506e-05,2.23735242e+05,8.37976462e+03
2.90000000e-09,1.65541464e-04,3.08326628e-05,2.51605085e+05,9.85874648e+03
3.00000000e-09,1.92237361e-04,3.16813140e-05,2.83789358e+05,9.55487968e+03
3.10000000e-09,2.22240585e-04,3.25454942e-05,3.19980754e+05,8.66278229e+03
3.20000000e-09,2.56210721e-04,3.33948413e-05,3.63945240e+05,8.04767292e+03
3.30000000e-09,2.95192562e-04,3.41878796e-05,4.21031596e+05,8.69047410e+03
3.35800000e-09,3.20184385e-04,3.51263603e-05,4.33951686e+05,2.17378150e+04
