time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,2.83531947e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.01007992e-06,2.83215304e-05,2.02676967e+02,-6.33511582e+02
2.00000000e-10,5.04097183e-06,2.82264004e-05,4.18481249e+02,-1.26979685e+03
3.00000000e-10,5.09468377e-06,2.80673732e-05,6.61587612e+02,-1.91204638e+03
4.00000000e-10,5.17472852e-06,2.78437578e-05,9.47751936e+02,-2.55975162e+03
5.00000000e-10,5.28623197e-06,2.75557083e-05,1.29410253e+03,-3.19955590e+03
6.00000000e-10,5.43632452e-06,2.72042246e-05,1.72395124e+03,-3.82800936e+03
7.00000000e-10,5.63475938e-06,2.67906471e-05,2.26451314e+03,-4.43796436e+03
8.00000000e-10,5.89336634e-06,2.63184926e-05,2.93113461e+03,-4.99402814e+03
9.00000000e-10,6.22651531e-06,2.57943450e-05,3.76405465e+03,-5.47459371e+03
1.00000000e-09,6.65278226e-06,2.52275514e-05,4.79794082e+03,-5.83649202e+03
1.10000000e-09,7.19421233e-06,2.46331082e-05,6.07227368e+03,-6.01524759e+03
1.20000000e-09,7.87739059e-06,2.40335890e-05,7.64984890e+03,-5.91993614e+03
1.30000000e-09,8.73738863e-06,2.34625136e-05,9.63103564e+03,-5.42008118e+03
1.40000000e-09,9.82431033e-06,2.29688502e-05,1.22522727e+04,-4.34586499e+03
1.50000000e-09,1.12249563e-05,2.26141572e-05,1.59989833e+04,-2.68801110e+03
1.60000000e-09,1.30756246e-05,2.24335142e-05,2.12747897e+04,-9.38947505e+02
1.70000000e-09,1.55334277e-05,2.24306781e-05,2.81982919e+04,9.82091393e+02
1.80000000e-09,1.88209077e-05,2.26766995e-05,3.85033534e+04,4.26764795e+03
1.90000000e-09,2.35110890e-05,2.32640437e-05,5.64907134e+04,6.82389902e+03
2.00000000e-09,3.01672694e-05,2.39392594e-05,7.56989787e+04,6.47614736e+03
2.10000000e-09,3.83855683e-05,2.45858905e-05,8.84868179e+04,6.59656393e+03
2.20000000e-09,4.81340315e-05,2.52494520e-05,1.07498591e+05,6.77958339e+03
2.30000000e-09,5.97201976e-05,2.59835682e-05,1.23089891e+05,7.56145896e+03
2.40000000e-09,7.29966686e-05,2.66955866e-05,1.43499179e+05,7.32711094e+03
2.50000000e-09,8.82108567e-05,2.74961522e-05,1.60974135e+05,7.49173371e+03
2.60000000e-09,1.05480957e-04,2.82694858e-05,1.83242323e+05,8.90977354e+03
2.70000000e-09,1.24856886e-04,2.90744123e-05,2.06539117e+05,7.81200954e+03
2.80000000e-09,1.46640210e-04,2.99336842e-05,2.30163230e+05,7.67012243e+03
2.90000000e-09,1.71081766e-04,3.07970804e-05,2.57127310e+05,8.56845778e+03
3.00000000e-09,1.98483422e-04,3.16482349e-05,2.89323999e+05,9.76108788e+03
3.10000000e-09,2.29301136e-04,3.24964995e-05,3.27551427e+05,1.00157134e+04
3.20000000e-09,2.64257449e-04,3.33343206e-05,3.74072029e+05,9.78231834e+03
3.30000000e-09,3.04488695e-04,3.41912558e-05,4.30992253e+05,1.47216849e+04
3.33600000e-09,3.20085143e-04,3.48657824e-05,4.33884589e+05,2.14553143e+04
