time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,2.04845398e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.00845369e-06,2.05164135e-05,1.70118635e+02,6.37637108e+02
2.00000000e-10,5.03444576e-06,2.06121341e-05,3.52926221e+02,1.27729273e+03
3.00000000e-10,5.07991151e-06,2.07720186e-05,5.61972415e+02,1.92137263e+03
4.00000000e-10,5.14822579e-06,2.09966619e-05,8.12691495e+02,2.57309713e+03
5.00000000e-10,5.24439507e-06,2.12866354e-05,1.12183266e+03,3.22428755e+03
6.00000000e-10,5.37520474e-06,2.16410566e-05,1.50955021e+03,3.86159157e+03
7.00000000e-10,5.54984229e-06,2.20583943e-05,2.00347449e+03,4.48181683e+03
8.00000000e-10,5.77997366e-06,2.25358477e-05,2.62095817e+03,5.05619681e+03
9.00000000e-10,6.07906919e-06,2.30671174e-05,3.39022737e+03,5.55508477e+03
1.00000000e-09,6.46425610e-06,2.36432362e-05,4.34708944e+03,5.94425259e+03
1.10000000e-09,6.95608485e-06,2.42503769e-05,5.52830120e+03,6.16449077e+03
1.20000000e-09,7.57825071e-06,2.48677941e-05,6.96842462e+03,6.13371956e+03
1.30000000e-09,8.36122610e-06,2.54649891e-05,8.75352343e+03,5.73735186e+03
1.40000000e-09,9.34581027e-06,2.59974671e-05,1.10472922e+04,4.80874087e+03
1.50000000e-09,1.06010575e-05,2.64034281e-05,1.42559717e+04,3.20511004e+03
1.60000000e-09,1.22468635e-05,2.66303451e-05,1.89258406e+04,1.34760580e+03
1.70000000e-09,1.44377003e-05,2.66770968e-05,2.51531006e+04,-4.27066916e+02
1.80000000e-09,1.73466477e-05,2.65209154e-05,3.35793756e+04,-2.95869594e+03
1.90000000e-09,2.13664315e-05,2.60360860e-05,4.83258302e+04,-6.49714485e+03
2.00000000e-09,2.72121842e-05,2.53500400e-05,6.86591592e+04,-6.69973432e+03
2.10000000e-09,3.48866558e-05,2.47337406e-05,8.33913768e+04,-5.80326851e+03
2.20000000e-09,4.39294793e-05,2.41695348e-05,9.91696189e+04,-5.42462698e+03
2.30000000e-09,5.48310475e-05,2.36312129e-05,1.17555937e+05,-5.47700676e+03
2.40000000e-09,6.73490727e-05,2.31358606e-05,1.34593299e+05,-4.27305931e+03
2.50000000e-09,8.18322638e-05,2.26983856e-05,1.53555786e+05,-4.45351717e+03
2.60000000e-09,9.81912938e-05,2.23464501e-05,1.75061321e+05,-3.12753424e+03
2.70000000e-09,1.16691557e-04,2.20424963e-05,1.95608435e+05,-2.10872476e+03
2.80000000e-09,1.37510478e-04,2.18470465e-05,2.19512449e+05,-1.75615765e+03
2.90000000e-09,1.60815296e-04,2.17725608e-05,2.47044903e+05,-5.38651923e+02
3.00000000e-09,1.86917558e-04,2.18223911e-05,2.77081945e+05,1.32635165e+03
3.10000000e-09,2.16238402e-04,2.20391723e-05,3.11477151e+05,3.40516993e+03
3.20000000e-09,2.49362862e-04,2.24864967e-05,3.53268422e+05,6.08716683e+03
3.30000000e-09,2.87240392e-04,2.32451784e-05,4.07452601e+05,9.11930279e+03
3.37800000e-09,3.20380113e-04,2.39023071e-05,4.32805336e+05,7.72094602e+03
