time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,2.00677540e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.00446561e-06,2.01001921e-05,9.03253862e+01,6.48771057e+02
2.00000000e-10,5.01847227e-06,2.01975134e-05,1.92879683e+02,1.29770954e+03
3.00000000e-10,5.04386953e-06,2.03597552e-05,3.20304745e+02,1.94730572e+03
4.00000000e-10,5.08381409e-06,2.05870341e-05,4.86215290e+02,2.59872391e+03
5.00000000e-10,5.14290709e-06,2.08796340e-05,7.06064644e+02,3.25421515e+03
6.00000000e-10,5.22741877e-06,2.12379912e-05,9.97444946e+02,3.91063593e+03
7.00000000e-10,5.34539921e-06,2.16609748e-05,1.37931268e+03,4.54472626e+03
8.00000000e-10,5.50720754e-06,2.21460056e-05,1.87836320e+03,5.14964659e+03
9.00000000e-10,5.72533096e-06,2.26886435e-05,2.50745885e+03,5.68930551e+03
1.00000000e-09,6.01396341e-06,2.32807320e-05,3.29151410e+03,6.13279243e+03
1.10000000e-09,6.38933324e-06,2.39104383e-05,4.25016644e+03,6.43418367e+03
1.20000000e-09,6.87097339e-06,2.45609893e-05,5.41372661e+03,6.53691860e+03
1.30000000e-09,7.47951239e-06,2.52083995e-05,6.80380552e+03,6.35556447e+03
1.40000000e-09,8.24069527e-06,2.58188809e-05,8.47288540e+03,5.77519634e+03
1.50000000e-09,9.18922544e-06,2.63441532e-05,1.05838789e+04,4.61495741e+03
1.60000000e-09,1.03854965e-05,2.67151569e-05,1.35390754e+04,2.67666691e+03
1.70000000e-09,1.19476818e-05,2.68720476e-05,1.79758722e+04,4.92308419e+02
1.80000000e-09,1.40318085e-05,2.68239270e-05,2.39505574e+04,-1.42977166e+03
1.90000000e-09,1.67980759e-05,2.65726508e-05,3.18319086e+04,-3.79200981e+03
2.00000000e-09,2.05757001e-05,2.60151143e-05,4.51421043e+04,-7.31690531e+03
2.10000000e-09,2.60683892e-05,2.52212230e-05,6.51494532e+04,-8.01091100e+03
2.20000000e-09,3.34653849e-05,2.44568048e-05,8.12459431e+04,-7.36749592e+03
2.30000000e-09,4.22361877e-05,2.37492537e-05,9.55998088e+04,-6.60752322e+03
2.40000000e-09,5.28046624e-05,2.31005327e-05,1.15021755e+05,-6.76801148e+03
2.50000000e-09,6.50272815e-05,2.24567892e-05,1.30708207e+05,-5.41875018e+03
2.60000000e-09,7.91702646e-05,2.19193056e-05,1.50867756e+05,-5.88737111e+03
2.70000000e-09,9.51554343e-05,2.14398992e-05,1.70971576e+05,-3.85390440e+03
2.80000000e-09,1.13296649e-04,2.10217702e-05,1.91135016e+05,-3.35951556e+03
2.90000000e-09,1.33690167e-04,2.07442351e-05,2.15803401e+05,-3.08114016e+03
3.00000000e-09,1.56510885e-04,2.05790374e-05,2.42478368e+05,-1.03345529e+03
3.10000000e-09,1.82089727e-04,2.05426990e-05,2.71151804e+05,9.68387114e+02
3.20000000e-09,2.10809155e-04,2.06916366e-05,3.04294660e+05,3.06837715e+03
3.30000000e-09,2.43202966e-04,2.10900540e-05,3.44397014e+05,5.85985183e+03
3.40000000e-09,2.80133859e-04,2.18318560e-05,3.96047693e+05,9.64566510e+03
3.49500000e-09,3.20089653e-04,2.26498194e-05,4.32886989e+05,6.65827284e+03
