time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,2.47369659e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.03280501e-06,2.47342508e-05,6.57605723e+02,-5.43034266e+01
2.00000000e-10,5.13212588e-06,2.47261055e-05,1.33337008e+03,-1.08592919e+02
3.00000000e-10,5.30070517e-06,2.47125377e-05,2.04595255e+03,-1.62705321e+02
4.00000000e-10,5.54319777e-06,2.46935854e-05,2.81502817e+03,-2.16171550e+02
5.00000000e-10,5.86629930e-06,2.46693557e-05,3.66183013e+03,-2.68047057e+02
6.00000000e-10,6.27912520e-06,2.46400722e-05,4.61882419e+03,-3.17153591e+02
7.00000000e-10,6.79586752e-06,2.46060545e-05,5.74856247e+03,-3.62238105e+02
8.00000000e-10,7.43651575e-06,2.45678918e-05,7.11571453e+03,-3.99337653e+02
9.00000000e-10,8.23127577e-06,2.45266487e-05,8.85197760e+03,-4.22408618e+02
1.00000000e-09,9.22624115e-06,2.44842416e-05,1.11632445e+04,-4.20394569e+02
1.10000000e-09,1.04939107e-05,2.44438906e-05,1.43714272e+04,-3.79146740e+02
1.20000000e-09,1.21438988e-05,2.44098619e-05,1.88766426e+04,-2.94932247e+02
1.30000000e-09,1.43253580e-05,2.43861631e-05,2.50764323e+04,-1.71500501e+02
1.40000000e-09,1.72443456e-05,2.43780729e-05,3.39121048e+04,2.92785699e+01
1.50000000e-09,2.12996687e-05,2.43957535e-05,4.84840036e+04,3.21191487e+02
1.60000000e-09,2.71401486e-05,2.44372317e-05,6.84867801e+04,4.92054071e+02
1.70000000e-09,3.47999136e-05,2.44968778e-05,8.32721939e+04,7.35746674e+02
1.80000000e-09,4.38265663e-05,2.45851808e-05,9.89582938e+04,1.01013775e+03
1.90000000e-09,5.47094715e-05,2.47056561e-05,1.17434666e+05,1.46872586e+03
2.00000000e-09,6.72161756e-05,2.48678045e-05,1.34395714e+05,1.71100819e+03
2.10000000e-09,8.16798530e-05,2.50703249e-05,1.53489017e+05,2.38635415e+03
2.20000000e-09,9.80254322e-05,2.53139517e-05,1.74808164e+05,2.64406360e+03
2.30000000e-09,1.16512272e-04,2.56186828e-05,1.95466622e+05,3.11635723e+03
2.40000000e-09,1.37312991e-04,2.59715328e-05,2.19463947e+05,4.01234312e+03
2.50000000e-09,1.60602787e-04,2.63789779e-05,2.46894402e+05,4.65375341e+03
2.60000000e-09,1.86692533e-04,2.68613615e-05,2.76931424e+05,5.13168992e+03
2.70000000e-09,2.16002882e-04,2.74298513e-05,3.11371851e+05,5.88057921e+03
2.80000000e-09,2.49121406e-04,2.81003792e-05,3.53217443e+05,6.93143552e+03
2.90000000e-09,2.86992123e-04,2.88886025e-05,4.07291558e+05,8.06736491e+03
2.97800000e-09,3.20146998e-04,2.97829544e-05,4.33012221e+05,1.52416468e+04
