time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,2.83189132e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.01040881e-06,2.82872962e-05,2.09262238e+02,-6.32578180e+02
2.00000000e-10,5.04229212e-06,2.81923002e-05,4.31750084e+02,-1.26809155e+03
3.00000000e-10,5.09767413e-06,2.80334690e-05,6.81773873e+02,-1.90989870e+03
4.00000000e-10,5.18008808e-06,2.78101552e-05,9.74954379e+02,-2.55538459e+03
5.00000000e-10,5.29468280e-06,2.75226713e-05,1.32885891e+03,-3.19270103e+03
6.00000000e-10,5.44866883e-06,2.71719744e-05,1.76727198e+03,-3.81922554e+03
7.00000000e-10,5.65189661e-06,2.67593849e-05,2.31682078e+03,-4.42639041e+03
8.00000000e-10,5.91620933e-06,2.62885809e-05,2.99328932e+03,-4.97859917e+03
9.00000000e-10,6.25620143e-06,2.57661529e-05,3.83910266e+03,-5.45542511e+03
1.00000000e-09,6.69070933e-06,2.52015425e-05,4.88834451e+03,-5.81167578e+03
1.10000000e-09,7.24209311e-06,2.46099670e-05,6.18233214e+03,-5.98216466e+03
1.20000000e-09,7.93761157e-06,2.40143488e-05,7.78765014e+03,-5.87405912e+03
1.30000000e-09,8.81336724e-06,2.34488050e-05,9.81133630e+03,-5.35372059e+03
1.40000000e-09,9.92160228e-06,2.29630908e-05,1.25048268e+04,-4.25245148e+03
1.50000000e-09,1.13528897e-05,2.26179910e-05,1.63642136e+04,-2.59687797e+03
1.60000000e-09,1.32462119e-05,2.24451781e-05,2.17624388e+04,-8.70608662e+02
1.70000000e-09,1.57599775e-05,2.24503512e-05,2.88492358e+04,1.09309028e+03
1.80000000e-09,1.91320635e-05,2.27143918e-05,3.96416411e+04,4.50604175e+03
1.90000000e-09,2.39684471e-05,2.33116851e-05,5.81561944e+04,6.77071028e+03
2.00000000e-09,3.07768092e-05,2.39742971e-05,7.68913366e+04,6.33523563e+03
2.10000000e-09,3.90978349e-05,2.46114042e-05,8.96871087e+04,6.51063817e+03
2.20000000e-09,4.90003972e-05,2.52679968e-05,1.09077327e+05,6.76640631e+03
2.30000000e-09,6.07101550e-05,2.59976112e-05,1.24348172e+05,7.36435812e+03
2.40000000e-09,7.41516090e-05,2.67009630e-05,1.45108507e+05,7.43252031e+03
2.50000000e-09,8.95066319e-05,2.74926053e-05,1.62809337e+05,7.28124319e+03
2.60000000e-09,1.06952652e-04,2.82709442e-05,1.84563393e+05,8.86409245e+03
2.70000000e-09,1.26519064e-04,2.90614374e-05,2.08618177e+05,8.01115839e+03
2.80000000e-09,1.48493652e-04,2.99119089e-05,2.32628510e+05,7.59611808e+03
2.90000000e-09,1.73151660e-04,3.07755299e-05,2.59688984e+05,8.12260295e+03
3.00000000e-09,2.00810087e-04,3.16323430e-05,2.91608026e+05,9.22507544e+03
3.10000000e-09,2.31935193e-04,3.24824654e-05,3.30009688e+05,9.86929462e+03
3.20000000e-09,2.67267565e-04,3.33193706e-05,3.77237212e+05,9.73832899e+03
3.30000000e-09,3.07948845e-04,3.42270948e-05,4.32649731e+05,1.68536430e+04
3.32800000e-09,3.20089325e-04,3.47727029e-05,4.33873440e+05,2.13656810e+04
