time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,2.11572479e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.01480959e-06,2.11875419e-05,2.97339966e+02,6.05868391e+02
2.00000000e-10,5.05993333e-06,2.12784171e-05,6.08681017e+02,1.21159896e+03
3.00000000e-10,5.13751787e-06,2.14298499e-05,9.49271151e+02,1.81697178e+03
4.00000000e-10,5.25135394e-06,2.16417865e-05,1.33699518e+03,2.42158450e+03
5.00000000e-10,5.40722153e-06,2.19141179e-05,1.79407301e+03,3.02471134e+03
6.00000000e-10,5.61329635e-06,2.22464627e-05,2.34363700e+03,3.61766774e+03
7.00000000e-10,5.87960569e-06,2.26363876e-05,3.00370215e+03,4.17325924e+03
8.00000000e-10,6.21907189e-06,2.30793842e-05,3.81715275e+03,4.67779105e+03
9.00000000e-10,6.64956754e-06,2.35692215e-05,4.82778967e+03,5.10041837e+03
1.00000000e-09,7.19267813e-06,2.40948279e-05,6.08229417e+03,5.38344696e+03
1.10000000e-09,7.87681703e-06,2.46387876e-05,7.65943235e+03,5.45105979e+03
1.20000000e-09,8.73914036e-06,2.51739707e-05,9.68010766e+03,5.18483676e+03
1.30000000e-09,9.83411375e-06,2.56593898e-05,1.23625353e+04,4.43015105e+03
1.40000000e-09,1.12483454e-05,2.60422731e-05,1.61506851e+04,3.16766922e+03
1.50000000e-09,1.31152256e-05,2.62873870e-05,2.14559471e+04,1.73025772e+03
1.60000000e-09,1.55963204e-05,2.63820379e-05,2.85036290e+04,6.16754935e+01
1.70000000e-09,1.89258070e-05,2.62538432e-05,3.90575468e+04,-2.94880658e+03
1.80000000e-09,2.36849264e-05,2.58134206e-05,5.72898733e+04,-5.20698291e+03
1.90000000e-09,3.04206691e-05,2.53256531e-05,7.63995728e+04,-4.22601954e+03
2.00000000e-09,3.86988283e-05,2.49419604e-05,8.91390520e+04,-3.77484302e+03
2.10000000e-09,4.85280278e-05,2.45625954e-05,1.08319757e+05,-3.67764122e+03
2.20000000e-09,6.01826070e-05,2.42146949e-05,1.23862967e+05,-3.22531478e+03
2.30000000e-09,7.35466511e-05,2.39252962e-05,1.44198543e+05,-2.71234126e+03
2.40000000e-09,8.88370548e-05,2.36729768e-05,1.62055284e+05,-2.03351733e+03
2.50000000e-09,1.06184905e-04,2.34936937e-05,1.83888689e+05,-1.69222369e+03
2.60000000e-09,1.25664446e-04,2.33860726e-05,2.07259204e+05,-6.66875018e+02
2.70000000e-09,1.47544970e-04,2.33540259e-05,2.31404770e+05,3.40029039e+02
2.80000000e-09,1.72081338e-04,2.34244051e-05,2.58827657e+05,1.32843967e+03
2.90000000e-09,1.99588315e-04,2.36212721e-05,2.90839368e+05,2.61198575e+03
3.00000000e-09,2.30534344e-04,2.39774069e-05,3.28637251e+05,4.46009208e+03
3.10000000e-09,2.65645878e-04,2.45493257e-05,3.75298567e+05,7.04662070e+03
3.20000000e-09,3.06008722e-04,2.53613744e-05,4.29141438e+05,8.90933848e+03
3.23300000e-09,3.20254438e-04,2.56652285e-05,4.32774192e+05,9.46734540e+03
