time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,2.32569167e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.03012577e-06,2.32709159e-05,6.03948066e+02,2.79987304e+02
2.00000000e-10,5.12136644e-06,2.33129126e-05,1.22522633e+03,5.59904651e+02
3.00000000e-10,5.27635012e-06,2.33828717e-05,1.88192903e+03,8.39024064e+02
4.00000000e-10,5.49958568e-06,2.34806238e-05,2.59371541e+03,1.11526653e+03
5.00000000e-10,5.79766214e-06,2.36056928e-05,3.38268307e+03,1.38444536e+03
6.00000000e-10,6.17959803e-06,2.37570602e-05,4.27829592e+03,1.64052121e+03
7.00000000e-10,6.65909008e-06,2.39332734e-05,5.34474018e+03,1.87982281e+03
8.00000000e-10,7.25601447e-06,2.41318553e-05,6.63764123e+03,2.08389231e+03
9.00000000e-10,7.99780219e-06,2.43479729e-05,8.26191938e+03,2.22438914e+03
1.00000000e-09,8.92505710e-06,2.45730198e-05,1.03884263e+04,2.25271536e+03
1.10000000e-09,1.01014914e-05,2.47926011e-05,1.33038934e+04,2.10433040e+03
1.20000000e-09,1.16252526e-05,2.49872549e-05,1.74020673e+04,1.76085295e+03
1.30000000e-09,1.36342152e-05,2.51406692e-05,2.30713211e+04,1.28905275e+03
1.40000000e-09,1.63104861e-05,2.52380950e-05,3.09241004e+04,5.88895826e+02
1.50000000e-09,1.99690303e-05,2.52356450e-05,4.33949531e+04,-7.24986171e+02
1.60000000e-09,2.52375362e-05,2.51222565e-05,6.27223580e+04,-1.24298741e+03
1.70000000e-09,3.24402708e-05,2.50369684e-05,7.98703985e+04,-3.73854718e+02
1.80000000e-09,4.10514136e-05,2.50106452e-05,9.33790200e+04,-3.70608983e+02
1.90000000e-09,5.13833236e-05,2.49800930e-05,1.13056005e+05,-1.69968869e+01
2.00000000e-09,6.34313993e-05,2.50074439e-05,1.28395168e+05,3.29557430e+02
2.10000000e-09,7.73250006e-05,2.50568084e-05,1.48920079e+05,8.66018243e+02
2.20000000e-09,9.30902903e-05,2.51615109e-05,1.68054312e+05,1.12117368e+03
2.30000000e-09,1.10986992e-04,2.53146778e-05,1.88822745e+05,1.85139628e+03
2.40000000e-09,1.31088537e-04,2.55154323e-05,2.13317794e+05,2.47617175e+03
2.50000000e-09,1.53612787e-04,2.57844095e-05,2.39014516e+05,2.92476218e+03
2.60000000e-09,1.78868631e-04,2.61301147e-05,2.67205391e+05,3.65248434e+03
2.70000000e-09,2.07216091e-04,2.65632932e-05,2.99904356e+05,4.68225662e+03
2.80000000e-09,2.39168722e-04,2.71063753e-05,3.39240384e+05,6.01925456e+03
2.90000000e-09,2.75542801e-04,2.77917393e-05,3.89137873e+05,7.50690833e+03
3.00000000e-09,3.17208617e-04,2.87293545e-05,4.32846684e+05,1.30684773e+04
3.00700000e-09,3.20238964e-04,2.88222838e-05,4.32929314e+05,1.34375258e+04
