time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,2.57427652e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.03017551e-06,2.57288443e-05,6.04945668e+02,-2.78421829e+02
2.00000000e-10,5.12156704e-06,2.56870830e-05,1.22725361e+03,-5.56758402e+02
3.00000000e-10,5.27680732e-06,2.56175187e-05,1.88504562e+03,-8.34266217e+02
4.00000000e-10,5.50041219e-06,2.55203248e-05,2.59799894e+03,-1.10885039e+03
5.00000000e-10,5.79897873e-06,2.53959829e-05,3.38821362e+03,-1.37630814e+03
6.00000000e-10,6.18153456e-06,2.52455183e-05,4.28522421e+03,-1.63058628e+03
7.00000000e-10,6.66180058e-06,2.50703983e-05,5.35331402e+03,-1.86783804e+03
8.00000000e-10,7.25968411e-06,2.48731299e-05,6.64852180e+03,-2.06956613e+03
9.00000000e-10,8.00271117e-06,2.46585843e-05,8.27586384e+03,-2.20716650e+03
1.00000000e-09,8.93156206e-06,2.44354542e-05,1.04064116e+04,-2.23125803e+03
1.10000000e-09,1.01100331e-05,2.42183605e-05,1.33266452e+04,-2.07511840e+03
1.20000000e-09,1.16362962e-05,2.40273830e-05,1.74290796e+04,-1.71406050e+03
1.30000000e-09,1.36480968e-05,2.38803586e-05,2.31011641e+04,-1.20357273e+03
1.40000000e-09,1.63277691e-05,2.37945187e-05,3.09655486e+04,-4.39690198e+02
1.50000000e-09,1.99920196e-05,2.38149267e-05,4.34678161e+04,9.30604721e+02
1.60000000e-09,2.52672870e-05,2.39550131e-05,6.27709994e+04,1.62156879e+03
1.70000000e-09,3.24711850e-05,2.41048847e-05,7.98534164e+04,1.36526009e+03
1.80000000e-09,4.10813421e-05,2.42602090e-05,9.33882116e+04,1.85810101e+03
1.90000000e-09,5.14145188e-05,2.44657627e-05,1.13056926e+05,2.21423492e+03
2.00000000e-09,6.34620539e-05,2.47078453e-05,1.28400338e+05,2.58401091e+03
2.10000000e-09,7.73562726e-05,2.49862357e-05,1.48916659e+05,3.12964859e+03
2.20000000e-09,9.31219627e-05,2.53157988e-05,1.68072761e+05,3.34790808e+03
2.30000000e-09,1.11020131e-04,2.56958509e-05,1.88818120e+05,4.10708708e+03
2.40000000e-09,1.31123788e-04,2.61145899e-05,2.13350202e+05,4.73498335e+03
2.50000000e-09,1.53649339e-04,2.65967422e-05,2.39071482e+05,4.95424263e+03
2.60000000e-09,1.78907847e-04,2.71477177e-05,2.67243462e+05,5.49103681e+03
2.70000000e-09,2.07260088e-04,2.77693342e-05,2.99916549e+05,6.33948696e+03
2.80000000e-09,2.39219777e-04,2.84741010e-05,3.39232976e+05,7.39044802e+03
2.90000000e-09,2.75603392e-04,2.92782953e-05,3.89135051e+05,8.31908872e+03
3.00000000e-09,3.17297010e-04,3.03549934e-05,4.33032081e+05,1.59500154e+04
3.00700000e-09,3.20328576e-04,3.04685747e-05,4.33098422e+05,1.64412865e+04
