time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,2.94848756e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.00008494e-06,2.94534304e-05,2.51574042e+00,-6.29149479e+02
2.00000000e-10,5.00082983e-06,2.93589464e-05,1.48315638e+01,-1.26128372e+03
3.00000000e-10,5.00370446e-06,2.92009681e-05,4.67455212e+01,-1.89959941e+03
4.00000000e-10,5.01116111e-06,2.89786988e-05,1.08163897e+02,-2.54771337e+03
5.00000000e-10,5.02685696e-06,2.86913596e-05,2.14983694e+02,-3.19830118e+03
6.00000000e-10,5.05623597e-06,2.83391749e-05,3.84212113e+02,-3.84485567e+03
7.00000000e-10,5.10629567e-06,2.79224511e-05,6.31390154e+02,-4.48911445e+03
8.00000000e-10,5.18561603e-06,2.74422469e-05,9.72087959e+02,-5.10855299e+03
9.00000000e-10,5.30455402e-06,2.69020695e-05,1.42790365e+03,-5.68758710e+03
1.00000000e-09,5.47530680e-06,2.63072345e-05,2.00887327e+03,-6.19356819e+03
1.10000000e-09,5.71115569e-06,2.56668059e-05,2.73137808e+03,-6.59373553e+03
1.20000000e-09,6.02606070e-06,2.49936590e-05,3.59169757e+03,-6.84031735e+03
1.30000000e-09,6.43464709e-06,2.43053411e-05,4.60567104e+03,-6.88759883e+03
1.40000000e-09,6.95273396e-06,2.36250022e-05,5.77976454e+03,-6.66931283e+03
1.50000000e-09,7.59584204e-06,2.29831640e-05,7.11960144e+03,-6.09697981e+03
1.60000000e-09,8.38328745e-06,2.24216354e-05,8.67021846e+03,-5.03771130e+03
1.70000000e-09,9.34338735e-06,2.19996803e-05,1.06337047e+04,-3.26060945e+03
1.80000000e-09,1.05443071e-05,2.18023638e-05,1.36215201e+04,-5.68580689e+02
1.90000000e-09,1.21252530e-05,2.18786750e-05,1.82637749e+04,1.98917559e+03
2.00000000e-09,1.42437577e-05,2.21827133e-05,2.43434148e+04,4.05529186e+03
2.10000000e-09,1.70597882e-05,2.27013627e-05,3.25095365e+04,6.47989184e+03
2.20000000e-09,2.09407083e-05,2.35021416e-05,4.64880158e+04,9.31784290e+03
2.30000000e-09,2.65723716e-05,2.44736201e-05,6.64443227e+04,9.85653416e+03
2.40000000e-09,3.40655276e-05,2.54907497e-05,8.18743450e+04,1.06023595e+04
2.50000000e-09,4.29106672e-05,2.65100557e-05,9.67628517e+04,9.37035337e+03
2.60000000e-09,5.36179357e-05,2.74898722e-05,1.16197514e+05,1.11890211e+04
2.70000000e-09,6.59164517e-05,2.85714611e-05,1.31930749e+05,9.23734728e+03
2.80000000e-09,8.02199806e-05,2.95921995e-05,1.51840158e+05,1.21801478e+04
2.90000000e-09,9.63055355e-05,3.06108905e-05,1.72963765e+05,9.24290352e+03
3.00000000e-09,1.14582872e-04,3.17107455e-05,1.92031985e+05,9.28635234e+03
3.10000000e-09,1.35184116e-04,3.27027535e-05,2.16888328e+05,1.24581660e+04
3.20000000e-09,1.58171164e-04,3.36450754e-05,2.45881545e+05,9.90095073e+03
3.30000000e-09,1.83939572e-04,3.46249867e-05,2.74250774e+05,8.11724693e+03
3.40000000e-09,2.12908014e-04,3.55671534e-05,3.07549685e+05,7.33299796e+03
3.50000000e-09,2.45620216e-04,3.64314409e-05,3.48214380e+05,6.19579433e+03
3.60000000e-09,2.82963672e-04,3.71347427e-05,4.01142295e+05,3.82521607e+03
3.68800000e-09,3.20431030e-04,3.82745479e-05,4.34715791e+05,2.41150068e+04
