time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,2.88925797e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.00490820e-06,2.88601701e-05,9.91803539e+01,-6.48213978e+02
2.00000000e-10,5.02024476e-06,2.87629262e-05,2.10636257e+02,-1.29676116e+03
3.00000000e-10,5.04786814e-06,2.86007855e-05,3.47107525e+02,-1.94630418e+03
4.00000000e-10,5.09095853e-06,2.83735883e-05,5.22411378e+02,-2.59819376e+03
5.00000000e-10,5.15416842e-06,2.80809883e-05,7.52366752e+02,-3.25489098e+03
6.00000000e-10,5.24385200e-06,2.77225550e-05,1.05470876e+03,-3.91084028e+03
7.00000000e-10,5.36817011e-06,2.72996045e-05,1.44917291e+03,-4.54394430e+03
8.00000000e-10,5.53769190e-06,2.68147005e-05,1.96276710e+03,-5.14721099e+03
9.00000000e-10,5.76503274e-06,2.62725109e-05,2.60799342e+03,-5.68262410e+03
1.00000000e-09,6.06464922e-06,2.56813794e-05,3.41093802e+03,-6.11972109e+03
1.10000000e-09,6.45322595e-06,2.50533872e-05,4.39585050e+03,-6.41212493e+03
1.20000000e-09,6.95081640e-06,2.44057606e-05,5.58743959e+03,-6.49928768e+03
1.30000000e-09,7.57871447e-06,2.37632680e-05,7.01900584e+03,-6.29281769e+03
1.40000000e-09,8.36389441e-06,2.31608935e-05,8.74420510e+03,-5.67231579e+03
1.50000000e-09,9.34369892e-06,2.26488272e-05,1.09486572e+04,-4.45038328e+03
1.60000000e-09,1.05842883e-05,2.22975769e-05,1.40735850e+04,-2.46798246e+03
1.70000000e-09,1.22101237e-05,2.21597220e-05,1.87084377e+04,-3.25858892e+02
1.80000000e-09,1.43759361e-05,2.22246946e-05,2.48596651e+04,1.62669966e+03
1.90000000e-09,1.72493792e-05,2.25063666e-05,3.31511754e+04,4.24491801e+03
2.00000000e-09,2.12127996e-05,2.31166136e-05,4.75839658e+04,7.73209293e+03
2.10000000e-09,2.69729861e-05,2.39382878e-05,6.77629629e+04,8.29046849e+03
2.20000000e-09,3.45716231e-05,2.47622508e-05,8.27451277e+04,8.34422431e+03
2.30000000e-09,4.35347311e-05,2.55856102e-05,9.82151767e+04,7.95493808e+03
2.40000000e-09,5.43575233e-05,2.64231011e-05,1.16963893e+05,9.28397742e+03
2.50000000e-09,6.67857246e-05,2.73184088e-05,1.33555381e+05,8.08726189e+03
2.60000000e-09,8.11989734e-05,2.82134561e-05,1.52781446e+05,1.01339869e+04
2.70000000e-09,9.74508870e-05,2.90975224e-05,1.74384554e+05,8.57317116e+03
2.80000000e-09,1.15860802e-04,3.00636411e-05,1.94213119e+05,8.48097366e+03
2.90000000e-09,1.36602528e-04,3.09888672e-05,2.18191798e+05,1.06169946e+04
3.00000000e-09,1.59794887e-04,3.18788741e-05,2.46913476e+05,1.00294132e+04
3.10000000e-09,1.85769542e-04,3.27981275e-05,2.76471594e+05,8.38981497e+03
3.20000000e-09,2.14964554e-04,3.37036283e-05,3.10361702e+05,7.58855137e+03
3.30000000e-09,2.47950723e-04,3.45539366e-05,3.51778264e+05,6.69632441e+03
3.40000000e-09,2.85652258e-04,3.52919372e-05,4.05742473e+05,5.31085381e+03
3.48100000e-09,3.20202179e-04,3.63850076e-05,4.34289964e+05,2.25659076e+04
