time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,2.07295321e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.01079945e-06,2.07610744e-05,2.17082526e+02,6.31101082e+02
2.00000000e-10,5.04385932e-06,2.08558572e-05,4.47486242e+02,1.26536223e+03
3.00000000e-10,5.10121962e-06,2.10143708e-05,7.05650717e+02,1.90632847e+03
4.00000000e-10,5.18641948e-06,2.12371279e-05,1.00685742e+03,2.54770800e+03
5.00000000e-10,5.30463215e-06,2.15236571e-05,1.36946063e+03,3.18142246e+03
6.00000000e-10,5.46315707e-06,2.18730840e-05,1.81767360e+03,3.80527127e+03
7.00000000e-10,5.67192685e-06,2.22841147e-05,2.37690846e+03,4.40843415e+03
8.00000000e-10,5.94276632e-06,2.27528818e-05,3.06415460e+03,4.95591884e+03
9.00000000e-10,6.29054328e-06,2.32728498e-05,3.92403683e+03,5.42859269e+03
1.00000000e-09,6.73434680e-06,2.38344965e-05,4.99014078e+03,5.77901296e+03
1.10000000e-09,7.29694065e-06,2.44224334e-05,6.30647426e+03,5.94157520e+03
1.20000000e-09,8.00642061e-06,2.50134354e-05,7.94428487e+03,5.82148285e+03
1.30000000e-09,8.90029171e-06,2.55728288e-05,1.00204152e+04,5.28174055e+03
1.40000000e-09,1.00337197e-05,2.60501662e-05,1.28078085e+04,4.15646957e+03
1.50000000e-09,1.15025013e-05,2.63862706e-05,1.68178730e+04,2.52276308e+03
1.60000000e-09,1.34497802e-05,2.65548303e-05,2.23888966e+04,8.59766917e+02
1.70000000e-09,1.60365107e-05,2.65501180e-05,2.97050655e+04,-1.09275082e+03
1.80000000e-09,1.95208473e-05,2.62810814e-05,4.11512116e+04,-4.57131725e+03
1.90000000e-09,2.45480332e-05,2.57004001e-05,6.03028430e+04,-6.33009052e+03
2.00000000e-09,3.15502666e-05,2.51131040e-05,7.84040762e+04,-5.25865040e+03
2.10000000e-09,4.00121156e-05,2.46108141e-05,9.14178577e+04,-4.94010733e+03
2.20000000e-09,5.01223579e-05,2.41300990e-05,1.11066167e+05,-4.70326003e+03
2.30000000e-09,6.19969481e-05,2.36703599e-05,1.26259407e+05,-4.18661585e+03
2.40000000e-09,7.56588510e-05,2.32909738e-05,1.46989067e+05,-3.79009998e+03
2.50000000e-09,9.12097637e-05,2.29438667e-05,1.65360360e+05,-2.73340624e+03
2.60000000e-09,1.08870116e-04,2.26754683e-05,1.86508469e+05,-2.57417965e+03
2.70000000e-09,1.28692746e-04,2.25012830e-05,2.10788156e+05,-1.50776661e+03
2.80000000e-09,1.50925141e-04,2.24069787e-05,2.35665838e+05,-1.20467738e+02
2.90000000e-09,1.75857784e-04,2.24266213e-05,2.63339806e+05,1.11816553e+03
3.00000000e-09,2.03826516e-04,2.25945406e-05,2.95598030e+05,2.56731599e+03
3.10000000e-09,2.35319554e-04,2.29525137e-05,3.34179100e+05,4.66119980e+03
3.20000000e-09,2.71108926e-04,2.35686562e-05,3.82532247e+05,7.70632162e+03
3.30000000e-09,3.12215416e-04,2.44194058e-05,4.31832811e+05,8.37946796e+03
3.31800000e-09,3.20000301e-04,2.45699443e-05,4.32787791e+05,8.35687186e+03
