time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,2.98407743e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,4.99730752e-06,2.98101584e-05,-5.30324483e+01,-6.12505138e+02
2.00000000e-10,4.98971984e-06,2.97181979e-05,-9.62784749e+01,-1.22727380e+03
3.00000000e-10,4.97870104e-06,2.95645510e-05,-1.20053479e+02,-1.84662839e+03
4.00000000e-10,4.96667596e-06,2.93486374e-05,-1.14828464e+02,-2.47303790e+03
5.00000000e-10,4.95701582e-06,2.90696167e-05,-7.11874510e+01,-3.10926408e+03
6.00000000e-10,4.95412801e-06,2.87265451e-05,2.39786929e+01,-3.75095885e+03
7.00000000e-10,4.96416829e-06,2.83197627e-05,1.89671339e+02,-4.38299780e+03
8.00000000e-10,4.99485512e-06,2.78502855e-05,4.39055418e+02,-5.00358628e+03
9.00000000e-10,5.05515091e-06,2.73204159e-05,7.84218689e+02,-5.58607172e+03
1.00000000e-09,5.15552104e-06,2.67346979e-05,1.24268621e+03,-6.11739371e+03
1.10000000e-09,5.30755719e-06,2.60999476e-05,1.81939836e+03,-6.56101024e+03
1.20000000e-09,5.52371913e-06,2.54263810e-05,2.52281463e+03,-6.88599700e+03
1.30000000e-09,5.81627783e-06,2.47281399e-05,3.34859743e+03,-7.04869376e+03
1.40000000e-09,6.19682276e-06,2.40235182e-05,4.28294550e+03,-7.00520400e+03
1.50000000e-09,6.67693276e-06,2.33357409e-05,5.33496986e+03,-6.70205486e+03
1.60000000e-09,7.26719378e-06,2.26941008e-05,6.48717454e+03,-6.06874256e+03
1.70000000e-09,7.97810718e-06,2.21366629e-05,7.75178589e+03,-4.99458457e+03
1.80000000e-09,8.82487559e-06,2.17162942e-05,9.23205215e+03,-3.28418727e+03
1.90000000e-09,9.84239465e-06,2.15123158e-05,1.13129189e+04,-5.76969802e+02
2.00000000e-09,1.11405423e-05,2.16242917e-05,1.49745110e+04,2.69042283e+03
2.10000000e-09,1.28904883e-05,2.20188663e-05,2.02429741e+04,5.06663713e+03
2.20000000e-09,1.52363940e-05,2.26226230e-05,2.69800583e+04,7.00650172e+03
2.30000000e-09,1.83902825e-05,2.34331794e-05,3.69527079e+04,9.25817489e+03
2.40000000e-09,2.28687632e-05,2.44366708e-05,5.38441098e+04,1.04206742e+04
2.50000000e-09,2.92635900e-05,2.54953459e-05,7.34931614e+04,1.10375265e+04
2.60000000e-09,3.72853546e-05,2.66725020e-05,8.61120422e+04,1.18260260e+04
2.70000000e-09,4.67476596e-05,2.77193800e-05,1.04917874e+05,9.88866730e+03
2.80000000e-09,5.81444950e-05,2.88854886e-05,1.20544440e+05,1.28735634e+04
2.90000000e-09,7.10981768e-05,2.99362129e-05,1.41076973e+05,9.73010189e+03
3.00000000e-09,8.60827159e-05,3.11371049e-05,1.56573676e+05,1.08669025e+04
3.10000000e-09,1.03064968e-04,3.21277573e-05,1.82140176e+05,1.26069894e+04
3.20000000e-09,1.22076074e-04,3.32567373e-05,2.03183348e+05,9.45720531e+03
3.30000000e-09,1.43538287e-04,3.44146421e-05,2.25157918e+05,1.00992261e+04
3.40000000e-09,1.67647136e-04,3.55336070e-05,2.51603281e+05,1.31438328e+04
3.50000000e-09,1.94604218e-04,3.66687864e-05,2.86711660e+05,1.35019025e+04
