time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,2.50175421e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.03275174e-06,2.50115706e-05,6.56606839e+02,-1.19447448e+02
2.00000000e-10,5.13195292e-06,2.49936475e-05,1.33213482e+03,-2.39029259e+02
3.00000000e-10,5.30041199e-06,2.49637745e-05,2.04477877e+03,-3.58311909e+02
4.00000000e-10,5.54278913e-06,2.49220299e-05,2.81388799e+03,-4.76214793e+02
5.00000000e-10,5.86577715e-06,2.48686448e-05,3.66069512e+03,-5.90672070e+02
6.00000000e-10,6.27848728e-06,2.48041047e-05,4.61762482e+03,-6.99119706e+02
7.00000000e-10,6.79510375e-06,2.47290996e-05,5.74723615e+03,-7.98896522e+02
8.00000000e-10,7.43560797e-06,2.46449050e-05,7.11412184e+03,-8.81377775e+02
9.00000000e-10,8.23018837e-06,2.45538210e-05,8.84991843e+03,-9.33568546e+02
1.00000000e-09,9.22490896e-06,2.44599761e-05,1.11603230e+04,-9.31881192e+02
1.10000000e-09,1.04922168e-05,2.43702399e-05,1.43669821e+04,-8.47233632e+02
1.20000000e-09,1.21416487e-05,2.42934420e-05,1.88698141e+04,-6.76381691e+02
1.30000000e-09,1.43222662e-05,2.42372458e-05,2.50662104e+04,-4.33632244e+02
1.40000000e-09,1.72399753e-05,2.42118185e-05,3.38960346e+04,-3.24844873e+01
1.50000000e-09,2.12931563e-05,2.42390645e-05,4.84566556e+04,5.66525514e+02
1.60000000e-09,2.71305639e-05,2.43098082e-05,6.84556204e+04,7.73449731e+02
1.70000000e-09,3.47877320e-05,2.43902647e-05,8.32500517e+04,8.96717778e+02
1.80000000e-09,4.38115865e-05,2.44991858e-05,9.89233568e+04,1.26542606e+03
1.90000000e-09,5.46912521e-05,2.46439363e-05,1.17408707e+05,1.68385106e+03
2.00000000e-09,6.71948941e-05,2.48288278e-05,1.34357448e+05,1.95671089e+03
2.10000000e-09,8.16551901e-05,2.50553380e-05,1.53461080e+05,2.62131711e+03
2.20000000e-09,9.79971588e-05,2.53227722e-05,1.74770120e+05,2.88220975e+03
2.30000000e-09,1.16480443e-04,2.56514527e-05,1.95423232e+05,3.34925053e+03
2.40000000e-09,1.37277161e-04,2.60277544e-05,2.19424848e+05,4.25196583e+03
2.50000000e-09,1.60562520e-04,2.64576013e-05,2.46857296e+05,4.88262036e+03
2.60000000e-09,1.86647374e-04,2.69615161e-05,2.76882926e+05,5.33406143e+03
2.70000000e-09,2.15951997e-04,2.75498588e-05,3.11308893e+05,6.05326667e+03
2.80000000e-09,2.49063831e-04,2.82372830e-05,3.53141400e+05,7.06465195e+03
2.90000000e-09,2.86926186e-04,2.90377294e-05,4.07197543e+05,8.14912628e+03
2.97800000e-09,3.20079321e-04,2.99465614e-05,4.33031728e+05,1.55551643e+04
