time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,2.15378663e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.01825298e-06,2.15660756e-05,3.66315424e+02,5.64300661e+02
2.00000000e-10,5.07377275e-06,2.16507711e-05,7.47970563e+02,1.12993830e+03
3.00000000e-10,5.16891652e-06,2.17921479e-05,1.16181301e+03,1.69810320e+03
4.00000000e-10,5.30787007e-06,2.19905059e-05,1.62786786e+03,2.26967439e+03
5.00000000e-10,5.49685164e-06,2.22459240e-05,2.16449559e+03,2.83580621e+03
6.00000000e-10,5.74377000e-06,2.25569343e-05,2.79139213e+03,3.37984366e+03
7.00000000e-10,6.05922225e-06,2.29207618e-05,3.54177241e+03,3.89003532e+03
8.00000000e-10,6.45811166e-06,2.33334842e-05,4.46745929e+03,4.35304622e+03
9.00000000e-10,6.95974776e-06,2.37882886e-05,5.60524780e+03,4.72339655e+03
1.00000000e-09,7.58917141e-06,2.42733231e-05,7.04181231e+03,4.94689768e+03
1.10000000e-09,8.38058880e-06,2.47697542e-05,8.86451668e+03,4.93238438e+03
1.20000000e-09,9.38192322e-06,2.52475733e-05,1.12781633e+04,4.55034085e+03
1.30000000e-09,1.06663906e-05,2.56632075e-05,1.46014951e+04,3.68368660e+03
1.40000000e-09,1.23483741e-05,2.59735685e-05,1.92959688e+04,2.49689197e+03
1.50000000e-09,1.45805991e-05,2.61583854e-05,2.56500552e+04,1.15637950e+03
1.60000000e-09,1.75580367e-05,2.61795352e-05,3.45163110e+04,-9.79450014e+02
1.70000000e-09,2.17023367e-05,2.59216586e-05,4.98255114e+04,-3.94194402e+03
1.80000000e-09,2.77059069e-05,2.55050797e-05,7.01662094e+04,-3.87846647e+03
1.90000000e-09,3.54974392e-05,2.51869187e-05,8.43269255e+04,-2.75870985e+03
2.00000000e-09,4.46642583e-05,2.48965609e-05,1.00737550e+05,-2.99325104e+03
2.10000000e-09,5.57048961e-05,2.46210022e-05,1.18636431e+05,-2.47193659e+03
2.20000000e-09,6.83621008e-05,2.43953941e-05,1.36299415e+05,-2.04326334e+03
2.30000000e-09,8.29889209e-05,2.42099826e-05,1.54904906e+05,-1.60990893e+03
2.40000000e-09,9.95205659e-05,2.40853511e-05,1.76698783e+05,-9.94059026e+02
2.50000000e-09,1.18186504e-04,2.40171130e-05,1.97672852e+05,-2.38262743e+02
2.60000000e-09,1.39190508e-04,2.40227028e-05,2.21455868e+05,4.50074181e+02
2.70000000e-09,1.62713504e-04,2.41161972e-05,2.48987602e+05,1.34554456e+03
2.80000000e-09,1.89060202e-04,2.43117387e-05,2.79593383e+05,2.52884625e+03
2.90000000e-09,2.18661894e-04,2.46370322e-05,3.14670299e+05,4.00944389e+03
3.00000000e-09,2.52130534e-04,2.51356185e-05,3.57339672e+05,5.98910484e+03
3.10000000e-09,2.90452051e-04,2.58572362e-05,4.12366230e+05,8.11648449e+03
3.17000000e-09,3.20309151e-04,2.65041436e-05,4.32789339e+05,1.03890878e+04
