time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,2.27826869e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.02773761e-06,2.28014256e-05,5.56239406e+02,3.74860024e+02
2.00000000e-10,5.11184903e-06,2.28576896e-05,1.13055534e+03,7.50620943e+02
3.00000000e-10,5.25509329e-06,2.29515905e-05,1.74229695e+03,1.12756004e+03
4.00000000e-10,5.46224747e-06,2.30831868e-05,2.41156070e+03,1.50351004e+03
5.00000000e-10,5.73983351e-06,2.32519528e-05,3.15421696e+03,1.86941369e+03
6.00000000e-10,6.09634646e-06,2.34564189e-05,3.99559113e+03,2.21598678e+03
7.00000000e-10,6.54427154e-06,2.36943956e-05,4.99449742e+03,2.53848100e+03
8.00000000e-10,7.10241883e-06,2.39626277e-05,6.20997589e+03,2.81611373e+03
9.00000000e-10,7.79704718e-06,2.42550648e-05,7.74266584e+03,3.01518249e+03
1.00000000e-09,8.66529977e-06,2.45610110e-05,9.71738807e+03,3.07399097e+03
1.10000000e-09,9.76350339e-06,2.48623533e-05,1.23928684e+04,2.90811804e+03
1.20000000e-09,1.11794291e-05,2.51330922e-05,1.61394059e+04,2.46341589e+03
1.30000000e-09,1.30404566e-05,2.53487254e-05,2.13554989e+04,1.82784274e+03
1.40000000e-09,1.55130226e-05,2.54923440e-05,2.84782859e+04,9.80735011e+02
1.50000000e-09,1.88515799e-05,2.55189759e-05,3.92129732e+04,-6.27302565e+02
1.60000000e-09,2.36101803e-05,2.53723772e-05,5.71228856e+04,-1.95304826e+03
1.70000000e-09,3.03247262e-05,2.52027154e-05,7.62093071e+04,-1.16931210e+03
1.80000000e-09,3.85868559e-05,2.51224717e-05,8.89422078e+04,-7.75627184e+02
1.90000000e-09,4.83915236e-05,2.50309896e-05,1.08076136e+05,-8.11878289e+02
2.00000000e-09,6.00274358e-05,2.49895598e-05,1.23676163e+05,-1.83440636e+02
2.10000000e-09,7.33667907e-05,2.49740282e-05,1.43957896e+05,5.51493558e+01
2.20000000e-09,8.86374707e-05,2.50135199e-05,1.61810769e+05,5.34286251e+02
2.30000000e-09,1.05959659e-04,2.50933523e-05,1.83693742e+05,1.21427729e+03
2.40000000e-09,1.25413859e-04,2.52304131e-05,2.06971234e+05,1.62532302e+03
2.50000000e-09,1.47268766e-04,2.54354716e-05,2.31088508e+05,2.25292494e+03
2.60000000e-09,1.71776937e-04,2.57126589e-05,2.58522044e+05,3.16792134e+03
2.70000000e-09,1.99252896e-04,2.60752504e-05,2.90543158e+05,4.30965013e+03
2.80000000e-09,2.30165351e-04,2.65481963e-05,3.28331660e+05,5.66009502e+03
2.90000000e-09,2.65238279e-04,2.71677704e-05,3.74929688e+05,7.38178722e+03
3.00000000e-09,3.05557629e-04,2.79708798e-05,4.29145085e+05,1.04677971e+04
3.03400000e-09,3.20238752e-04,2.83701483e-05,4.32903307e+05,1.27387816e+04
