time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.74327379e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.09758105e-06,1.73257112e-05,1.97474297e+03,-2.14005642e+03
2.00000000e-10,5.40468502e-06,1.70051144e-05,4.24494289e+03,-4.26713252e+03
3.00000000e-10,5.96895351e-06,1.64751040e-05,7.19820268e+03,-6.30773783e+03
4.00000000e-10,6.88794551e-06,1.57538413e-05,1.14807063e+04,-8.02740406e+03
5.00000000e-10,8.34901134e-06,1.49026375e-05,1.83321240e+04,-8.72279489e+03
6.00000000e-10,1.07336198e-05,1.40949478e-05,3.07210348e+04,-6.89250727e+03
7.00000000e-10,1.48616230e-05,1.35733088e-05,5.37089519e+04,-3.80934786e+03
8.00000000e-10,2.17159704e-05,1.32508459e-05,8.39325709e+04,-2.92076325e+03
9.00000000e-10,3.16918011e-05,1.29645133e-05,1.15639055e+05,-2.84058114e+03
1.00000000e-09,4.48469343e-05,1.26806915e-05,1.47466417e+05,-2.83743716e+03
1.10000000e-09,6.11853468e-05,1.23969566e-05,1.79302986e+05,-2.83728338e+03
1.20000000e-09,8.07078223e-05,1.21132354e-05,2.11148348e+05,-2.83713285e+03
1.30000000e-09,1.03415466e-04,1.18295321e-05,2.43007209e+05,-2.83692239e+03
1.40000000e-09,1.29309898e-04,1.15458530e-05,2.74885078e+05,-2.83664981e+03
1.50000000e-09,1.58393299e-04,1.12622039e-05,3.06787429e+05,-2.83632494e+03
1.60000000e-09,1.90668343e-04,1.09785889e-05,3.38718453e+05,-2.83597407e+03
1.70000000e-09,2.26137991e-04,1.06950062e-05,3.70679373e+05,-2.83570404e+03
1.80000000e-09,2.64805104e-04,1.04114434e-05,4.02666669e+05,-2.83557417e+03
1.90000000e-09,3.06671616e-04,1.01269132e-05,4.34647909e+05,-2.96356043e+03
1.93100000e-09,3.20205722e-04,1.00120681e-05,4.36784283e+05,-4.19344834e+03
