time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.60928332e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.13261745e-06,1.60394292e-05,2.67827634e+03,-1.06793058e+03
2.00000000e-10,5.54618412e-06,1.58795822e-05,5.67234494e+03,-2.12348547e+03
3.00000000e-10,6.29156733e-06,1.56166129e-05,9.41197372e+03,-3.11950935e+03
4.00000000e-10,7.48100014e-06,1.52619568e-05,1.47531307e+04,-3.91640146e+03
5.00000000e-10,9.35914486e-06,1.48549938e-05,2.37014599e+04,-4.04215654e+03
6.00000000e-10,1.24933351e-05,1.44993062e-05,4.08075549e+04,-2.91167561e+03
7.00000000e-10,1.78733302e-05,1.42614095e-05,6.80452908e+04,-2.02532915e+03
8.00000000e-10,2.62297329e-05,1.40691438e-05,9.93064689e+04,-1.87544118e+03
9.00000000e-10,3.77496322e-05,1.38822882e-05,1.31106476e+05,-1.86606893e+03
1.00000000e-09,5.24518653e-05,1.36957030e-05,1.62939416e+05,-1.86577052e+03
1.10000000e-09,7.03377536e-05,1.35091293e-05,1.94779789e+05,-1.86570140e+03
1.20000000e-09,9.14081863e-05,1.33225638e-05,2.26631099e+05,-1.86560309e+03
1.30000000e-09,1.15664510e-04,1.31360099e-05,2.58498536e+05,-1.86546822e+03
1.40000000e-09,1.43108619e-04,1.29494713e-05,2.90387719e+05,-1.86529791e+03
1.50000000e-09,1.73742949e-04,1.27629512e-05,3.22303682e+05,-1.86510152e+03
1.60000000e-09,2.07570351e-04,1.25764512e-05,3.54249391e+05,-1.86489908e+03
1.70000000e-09,2.44593796e-04,1.23899706e-05,3.86223967e+05,-1.86472180e+03
1.80000000e-09,2.84815898e-04,1.22035014e-05,4.18220661e+05,-1.86501826e+03
1.88200000e-09,3.20081729e-04,1.19983612e-05,4.36669254e+05,-4.01356934e+03
