time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.88120851e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.04457337e-06,1.86768975e-05,9.11102930e+02,-2.70593841e+03
2.00000000e-10,5.19040394e-06,1.82700620e-05,2.06971260e+03,-5.43230203e+03
3.00000000e-10,5.47701602e-06,1.75916243e-05,3.78601965e+03,-8.11740312e+03
4.00000000e-10,5.98022647e-06,1.66546308e-05,6.48430285e+03,-1.05488540e+04
5.00000000e-10,6.82536224e-06,1.55077488e-05,1.07334196e+04,-1.21840548e+04
6.00000000e-10,8.20494721e-06,1.42821724e-05,1.73559996e+04,-1.18503523e+04
7.00000000e-10,1.04478788e-05,1.32758307e-05,2.87713465e+04,-7.42395451e+03
8.00000000e-10,1.43551593e-05,1.28554467e-05,5.14086891e+04,-1.65161436e+03
9.00000000e-10,2.09761023e-05,1.27872495e-05,8.15645845e+04,-1.91162928e+02
1.00000000e-09,3.07137001e-05,1.27769488e-05,1.13249806e+05,-6.87480981e+01
1.10000000e-09,4.36297942e-05,1.27704135e-05,1.45075505e+05,-6.42556017e+01
1.20000000e-09,5.97290882e-05,1.27639980e-05,1.76911500e+05,-6.40932645e+01
1.30000000e-09,7.90123747e-05,1.27575944e-05,2.08755988e+05,-6.39732523e+01
1.40000000e-09,1.01480722e-04,1.27512045e-05,2.40613570e+05,-6.38200339e+01
1.50000000e-09,1.27135708e-04,1.27448314e-05,2.72489714e+05,-6.36368874e+01
1.60000000e-09,1.55979469e-04,1.27384778e-05,3.04389948e+05,-6.34338320e+01
1.70000000e-09,1.88014648e-04,1.27321448e-05,3.36318617e+05,-6.32279890e+01
1.80000000e-09,2.23244196e-04,1.27258315e-05,3.68277245e+05,-6.30432052e+01
1.90000000e-09,2.61670999e-04,1.27195345e-05,4.00262733e+05,-6.29079150e+01
2.00000000e-09,3.03296437e-04,1.27124376e-05,4.32143651e+05,-1.75368865e+02
2.03900000e-09,3.20288580e-04,1.26687408e-05,4.36795246e+05,-1.75495314e+03
