time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.24825157e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.09479850e-06,1.25923831e-05,1.91896506e+03,2.19700040e+03
2.00000000e-10,5.39336008e-06,1.29213988e-05,4.12848975e+03,4.37754602e+03
3.00000000e-10,5.94284015e-06,1.34652002e-05,7.01641571e+03,6.47244817e+03
4.00000000e-10,6.83974052e-06,1.42055944e-05,1.12148374e+04,8.24459731e+03
5.00000000e-10,8.26747374e-06,1.50810328e-05,1.79113084e+04,8.99043381e+03
6.00000000e-10,1.05940461e-05,1.59173857e-05,2.99273126e+04,7.17942025e+03
7.00000000e-10,1.46167512e-05,1.64591474e-05,5.24391390e+04,3.90110713e+03
8.00000000e-10,2.13344943e-05,1.67838670e-05,8.25135660e+04,2.90316585e+03
9.00000000e-10,3.11672626e-05,1.70675110e-05,1.14203565e+05,2.80977212e+03
1.00000000e-09,4.41787847e-05,1.73482055e-05,1.46030033e+05,2.80600903e+03
1.10000000e-09,6.03735439e-05,1.76287965e-05,1.77866286e+05,2.80584253e+03
1.20000000e-09,7.97523267e-05,1.79093737e-05,2.09711155e+05,2.80569245e+03
1.30000000e-09,1.02316217e-04,1.81899330e-05,2.41569290e+05,2.80548251e+03
1.40000000e-09,1.28066810e-04,1.84704681e-05,2.73446173e+05,2.80521013e+03
1.50000000e-09,1.57006261e-04,1.87509732e-05,3.05347308e+05,2.80488473e+03
1.60000000e-09,1.89137226e-04,1.90314441e-05,3.37276978e+05,2.80453243e+03
1.70000000e-09,2.24462659e-04,1.93118827e-05,3.69236577e+05,2.80426273e+03
1.80000000e-09,2.62985437e-04,1.95923013e-05,4.01222838e+05,2.80413090e+03
1.90000000e-09,3.04707630e-04,1.98732300e-05,4.33209111e+05,2.87071837e+03
1.93600000e-09,3.20412670e-04,2.00013884e-05,4.36778746e+05,4.12949758e+03
