time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.45975444e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.14069325e-06,1.46176524e-05,2.83945461e+03,4.01946510e+02
2.00000000e-10,5.57830943e-06,1.46777527e-05,5.99353515e+03,7.97910046e+02
3.00000000e-10,6.36453003e-06,1.47765189e-05,9.91164123e+03,1.17096417e+03
4.00000000e-10,7.61470275e-06,1.49094441e-05,1.54918726e+04,1.46501971e+03
5.00000000e-10,9.58944035e-06,1.50609273e-05,2.49723644e+04,1.49321158e+03
6.00000000e-10,1.29000564e-05,1.51912980e-05,4.31045495e+04,1.06707417e+03
7.00000000e-10,1.85477109e-05,1.52803477e-05,7.09715727e+04,7.77591404e+02
8.00000000e-10,2.72042864e-05,1.53550231e-05,1.02343852e+05,7.32886550e+02
9.00000000e-10,3.90284807e-05,1.54281194e-05,1.34151559e+05,7.30278958e+02
1.00000000e-09,5.40352610e-05,1.55011414e-05,1.65985210e+05,7.30195390e+02
1.10000000e-09,7.22257681e-05,1.55741596e-05,1.97826436e+05,7.30168497e+02
1.20000000e-09,9.36009272e-05,1.56471747e-05,2.29679064e+05,7.30129729e+02
1.30000000e-09,1.18162135e-04,1.57201851e-05,2.61548349e+05,7.30076813e+02
1.40000000e-09,1.45911340e-04,1.57931896e-05,2.93439904e+05,7.30010393e+02
1.50000000e-09,1.76851025e-04,1.58661869e-05,3.25358640e+05,7.29934392e+02
1.60000000e-09,2.10984068e-04,1.59391764e-05,3.57307234e+05,7.29856917e+02
1.70000000e-09,2.48313428e-04,1.60121586e-05,3.89284342e+05,7.29790374e+02
1.80000000e-09,2.88841647e-04,1.60851400e-05,4.21281234e+05,7.30343325e+02
1.87300000e-09,3.20333217e-04,1.61590800e-05,4.36639232e+05,1.55961704e+03
