time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.62376186e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.12979117e-06,1.61776666e-05,2.62118388e+03,-1.19869543e+03
2.00000000e-10,5.53469297e-06,1.59982550e-05,5.55836593e+03,-2.38458598e+03
3.00000000e-10,6.26597534e-06,1.57027124e-05,9.24014384e+03,-3.50756210e+03
4.00000000e-10,7.43427433e-06,1.53037284e-05,1.44974449e+04,-4.40934876e+03
5.00000000e-10,9.27920418e-06,1.48446821e-05,2.32660446e+04,-4.57233353e+03
6.00000000e-10,1.23526194e-05,1.44409682e-05,4.00075995e+04,-3.30875378e+03
7.00000000e-10,1.76384387e-05,1.41725144e-05,6.70065292e+04,-2.26408904e+03
8.00000000e-10,2.58878269e-05,1.39586128e-05,9.82212020e+04,-2.08101193e+03
9.00000000e-10,3.72989617e-05,1.37513707e-05,1.30017924e+05,-2.06930057e+03
1.00000000e-09,5.18923244e-05,1.35444681e-05,1.61850595e+05,-2.06892569e+03
1.10000000e-09,6.96693169e-05,1.33375792e-05,1.93690673e+05,-2.06884872e+03
1.20000000e-09,9.06308165e-05,1.31306995e-05,2.25541526e+05,-2.06874004e+03
1.30000000e-09,1.14778152e-04,1.29238326e-05,2.57408314e+05,-2.06859066e+03
1.40000000e-09,1.42113198e-04,1.27169827e-05,2.89296659e+05,-2.06840163e+03
1.50000000e-09,1.72638374e-04,1.25101533e-05,3.21211637e+05,-2.06818307e+03
1.60000000e-09,2.06356520e-04,1.23033463e-05,3.53156311e+05,-2.06795688e+03
1.70000000e-09,2.43270608e-04,1.20965610e-05,3.85129968e+05,-2.06775748e+03
1.80000000e-09,2.83383279e-04,1.18897901e-05,4.17126220e+05,-2.06791758e+03
1.88600000e-09,3.20332547e-04,1.16523921e-05,4.36676168e+05,-4.46066424e+03
