time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.26780061e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.10117056e-06,1.27812423e-05,2.04710864e+03,2.06468707e+03
2.00000000e-10,5.41938588e-06,1.30907181e-05,4.39541071e+03,4.12009948e+03
3.00000000e-10,6.00270545e-06,1.36022669e-05,7.43167522e+03,6.08660315e+03
4.00000000e-10,6.95013742e-06,1.42978535e-05,1.18230755e+04,7.73587881e+03
5.00000000e-10,8.45429478e-06,1.51166072e-05,1.88776115e+04,8.36582285e+03
6.00000000e-10,1.09144815e-05,1.58865743e-05,3.17543482e+04,6.52288594e+03
7.00000000e-10,1.51778822e-05,1.63825875e-05,5.53245164e+04,3.68848359e+03
8.00000000e-10,2.22049904e-05,1.67009442e-05,8.57209361e+04,2.92509928e+03
9.00000000e-10,3.23609441e-05,1.69887234e-05,1.17445608e+05,2.85927468e+03
1.00000000e-09,4.56968002e-05,1.72744632e-05,1.49273953e+05,2.85677766e+03
1.10000000e-09,6.22159852e-05,1.75601330e-05,1.81110927e+05,2.85663699e+03
1.20000000e-09,8.19192842e-05,1.78457897e-05,2.12956923e+05,2.85648653e+03
1.30000000e-09,1.04807829e-04,1.81314283e-05,2.44816717e+05,2.85627643e+03
1.40000000e-09,1.30883272e-04,1.84170429e-05,2.76695842e+05,2.85600496e+03
1.50000000e-09,1.60147824e-04,1.87026276e-05,3.08599736e+05,2.85568246e+03
1.60000000e-09,1.92604184e-04,1.89881786e-05,3.40532467e+05,2.85533545e+03
1.70000000e-09,2.28255318e-04,1.92736970e-05,3.72495037e+05,2.85505851e+03
1.80000000e-09,2.67104065e-04,1.95591951e-05,4.04483608e+05,2.85492664e+03
1.90000000e-09,3.09152165e-04,1.98471020e-05,4.36472406e+05,3.19618389e+03
1.92500000e-09,3.20072053e-04,1.99463156e-05,4.36768070e+05,4.31083075e+03
