time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.13628259e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.05163606e-06,1.14963877e-05,1.05298855e+03,2.67454514e+03
2.00000000e-10,5.21902129e-06,1.18981565e-05,2.36119694e+03,5.35961599e+03
3.00000000e-10,5.54302264e-06,1.25669628e-05,4.24687652e+03,7.99454510e+03
4.00000000e-10,6.10246970e-06,1.34884680e-05,7.15862993e+03,1.03569540e+04
5.00000000e-10,7.02981269e-06,1.46110079e-05,1.17288576e+04,1.18751990e+04
6.00000000e-10,8.53547838e-06,1.57942771e-05,1.89613065e+04,1.12738533e+04
7.00000000e-10,1.10066581e-05,1.67224817e-05,3.20081998e+04,6.53680904e+03
8.00000000e-10,1.53478031e-05,1.71003876e-05,5.65831358e+04,1.78886510e+03
9.00000000e-10,2.25199027e-05,1.72134422e-05,8.72639957e+04,8.12620875e+02
1.00000000e-09,3.28316702e-05,1.72895238e-05,1.19009421e+05,7.41349657e+02
1.10000000e-09,4.63239644e-05,1.73634799e-05,1.50838573e+05,7.38984392e+02
1.20000000e-09,6.29996256e-05,1.74373709e-05,1.82675855e+05,7.38849971e+02
1.30000000e-09,8.28594402e-05,1.75112493e-05,2.14522344e+05,7.38710909e+02
1.40000000e-09,1.05904562e-04,1.75851117e-05,2.46382877e+05,7.38530380e+02
1.50000000e-09,1.32136669e-04,1.76589541e-05,2.78263003e+05,7.38311880e+02
1.60000000e-09,1.61557997e-04,1.77327732e-05,3.10168134e+05,7.38067212e+02
1.70000000e-09,1.94171265e-04,1.78065674e-05,3.42102239e+05,7.37817927e+02
1.80000000e-09,2.29979444e-04,1.78803377e-05,3.74066132e+05,7.37595252e+02
1.90000000e-09,2.68985355e-04,1.79540886e-05,4.06055710e+05,7.37441181e+02
2.00000000e-09,3.11181542e-04,1.80405965e-05,4.36460790e+05,2.33309596e+03
2.02100000e-09,3.20352457e-04,1.80991460e-05,4.36794546e+05,2.97424876e+03
