time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.38743184e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.13197613e-06,1.39292083e-05,2.66531950e+03,1.09760534e+03
2.00000000e-10,5.54362827e-06,1.40935176e-05,5.64784302e+03,2.18332237e+03
3.00000000e-10,6.28595297e-06,1.43639418e-05,9.37448085e+03,3.20825526e+03
4.00000000e-10,7.47077657e-06,1.47287323e-05,1.46973927e+04,4.02904512e+03
5.00000000e-10,9.34166366e-06,1.51475769e-05,2.36061879e+04,4.16278946e+03
6.00000000e-10,1.24625587e-05,1.55141522e-05,4.06326012e+04,3.00155688e+03
7.00000000e-10,1.78220352e-05,1.57590235e-05,6.78194898e+04,2.08056185e+03
8.00000000e-10,2.61551974e-05,1.59563347e-05,9.90708854e+04,1.92360610e+03
9.00000000e-10,3.76514874e-05,1.61479706e-05,1.30870193e+05,1.91373896e+03
1.00000000e-09,5.23300890e-05,1.63393215e-05,1.62703076e+05,1.91342464e+03
1.10000000e-09,7.01923402e-05,1.65306606e-05,1.94543384e+05,1.91335371e+03
1.20000000e-09,9.12391277e-05,1.67219912e-05,2.26394594e+05,1.91325297e+03
1.30000000e-09,1.15471795e-04,1.69133099e-05,2.58261890e+05,1.91311469e+03
1.40000000e-09,1.42892230e-04,1.71046130e-05,2.90150891e+05,1.91294001e+03
1.50000000e-09,1.73502867e-04,1.72958970e-05,3.22066640e+05,1.91273846e+03
1.60000000e-09,2.07306553e-04,1.74871604e-05,3.54012124e+05,1.91253052e+03
1.70000000e-09,2.44306261e-04,1.76784040e-05,3.85986501e+05,1.91234815e+03
1.80000000e-09,2.84504610e-04,1.78696353e-05,4.17983108e+05,1.91261213e+03
1.88300000e-09,3.20193693e-04,1.80825469e-05,4.36671101e+05,4.12078247e+03
