time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.40817576e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.13534245e-06,1.41269816e-05,2.73203971e+03,9.03996201e+02
2.00000000e-10,5.55671795e-06,1.42621626e-05,5.77543188e+03,1.79493124e+03
3.00000000e-10,6.31537952e-06,1.44844407e-05,9.57788287e+03,2.63705698e+03
4.00000000e-10,7.52505603e-06,1.47841613e-05,1.49972678e+04,3.30792006e+03
5.00000000e-10,9.43497935e-06,1.51273709e-05,2.41183737e+04,3.40077941e+03
6.00000000e-10,1.26271971e-05,1.54258309e-05,4.15680567e+04,2.44259822e+03
7.00000000e-10,1.80960268e-05,1.56267964e-05,6.90182582e+04,1.72582100e+03
8.00000000e-10,2.65523868e-05,1.57913150e-05,1.00318825e+05,1.60840490e+03
9.00000000e-10,3.81737266e-05,1.59516285e-05,1.32121662e+05,1.60124008e+03
1.00000000e-09,5.29774917e-05,1.61117359e-05,1.63954845e+05,1.60101146e+03
1.10000000e-09,7.09649358e-05,1.62718343e-05,1.95795497e+05,1.60095235e+03
1.20000000e-09,9.21369596e-05,1.64319255e-05,2.27647242e+05,1.60086781e+03
1.30000000e-09,1.16494927e-04,1.65920068e-05,2.59515290e+05,1.60075202e+03
1.40000000e-09,1.44040749e-04,1.67520749e-05,2.91405260e+05,1.60060609e+03
1.50000000e-09,1.74776878e-04,1.69121272e-05,3.23322147e+05,1.60043824e+03
1.60000000e-09,2.08706175e-04,1.70721624e-05,3.55268819e+05,1.60026585e+03
1.70000000e-09,2.45831607e-04,1.72321812e-05,3.87244247e+05,1.60011583e+03
1.80000000e-09,2.86155766e-04,1.73921918e-05,4.19241232e+05,1.60056245e+03
1.87900000e-09,3.20166828e-04,1.75635804e-05,4.36659279e+05,3.43735708e+03
