time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.63062944e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.12845098e-06,1.62432372e-05,2.59411896e+03,-1.26069160e+03
2.00000000e-10,5.52917837e-06,1.60545837e-05,5.50115565e+03,-2.50693458e+03
3.00000000e-10,6.25334986e-06,1.57438017e-05,9.15418264e+03,-3.68923230e+03
4.00000000e-10,7.41108112e-06,1.53240626e-05,1.43694777e+04,-4.64022905e+03
5.00000000e-10,9.23946373e-06,1.48405634e-05,2.30497481e+04,-4.82225105e+03
6.00000000e-10,1.22826823e-05,1.44140739e-05,3.96095452e+04,-3.49746355e+03
7.00000000e-10,1.75213239e-05,1.41313344e-05,6.64839140e+04,-2.37268304e+03
8.00000000e-10,2.57167856e-05,1.39077567e-05,9.76739429e+04,-2.17204675e+03
9.00000000e-10,3.70730671e-05,1.36915036e-05,1.29468900e+05,-2.15906368e+03
1.00000000e-09,5.16115194e-05,1.34756279e-05,1.61301431e+05,-2.15864638e+03
1.10000000e-09,6.93335888e-05,1.32597671e-05,1.93141362e+05,-2.15856583e+03
1.20000000e-09,9.02401466e-05,1.30439159e-05,2.24991986e+05,-2.15845256e+03
1.30000000e-09,1.14332513e-04,1.28280780e-05,2.56858450e+05,-2.15829674e+03
1.40000000e-09,1.41612552e-04,1.26122579e-05,2.88746375e+05,-2.15809935e+03
1.50000000e-09,1.72082676e-04,1.23964592e-05,3.20660858e+05,-2.15787082e+03
1.60000000e-09,2.05745717e-04,1.21806840e-05,3.52605011e+05,-2.15763387e+03
1.70000000e-09,2.42604652e-04,1.19649315e-05,3.84578202e+05,-2.15742429e+03
1.80000000e-09,2.82662129e-04,1.17491948e-05,4.16574199e+05,-2.15752802e+03
1.88700000e-09,3.20014739e-04,1.15010321e-05,4.36681640e+05,-4.65917395e+03
