time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.45825432e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.14063302e-06,1.46034006e-05,2.83823786e+03,4.16925951e+02
2.00000000e-10,5.57806145e-06,1.46657401e-05,5.99095968e+03,8.27630480e+02
3.00000000e-10,6.36394315e-06,1.47681836e-05,9.90735683e+03,1.21454270e+03
4.00000000e-10,7.61357253e-06,1.49060535e-05,1.54850898e+04,1.51949885e+03
5.00000000e-10,9.58742566e-06,1.50631711e-05,2.49607774e+04,1.54879267e+03
6.00000000e-10,1.28964580e-05,1.51983955e-05,4.30843567e+04,1.10671228e+03
7.00000000e-10,1.85418031e-05,1.52907310e-05,7.09465702e+04,8.06077537e+02
8.00000000e-10,2.71958209e-05,1.53681340e-05,1.02318004e+05,7.59616490e+02
9.00000000e-10,3.90174263e-05,1.54438957e-05,1.34125652e+05,7.56904949e+02
1.00000000e-09,5.40216157e-05,1.55195800e-05,1.65959298e+05,7.56818066e+02
1.10000000e-09,7.22095312e-05,1.55952605e-05,1.97800517e+05,7.56790188e+02
1.20000000e-09,9.35820979e-05,1.56709376e-05,2.29653133e+05,7.56750004e+02
1.30000000e-09,1.18140712e-04,1.57466100e-05,2.61522402e+05,7.56695152e+02
1.40000000e-09,1.45887321e-04,1.58222762e-05,2.93413937e+05,7.56626301e+02
1.50000000e-09,1.76824408e-04,1.58979349e-05,3.25332649e+05,7.56547513e+02
1.60000000e-09,2.10954851e-04,1.59735856e-05,3.57281218e+05,7.56467190e+02
1.70000000e-09,2.48281609e-04,1.60492287e-05,3.89258306e+05,7.56398190e+02
1.80000000e-09,2.88807223e-04,1.61248710e-05,4.21255211e+05,7.56963755e+02
1.87300000e-09,3.20297630e-04,1.62014398e-05,4.36639750e+05,1.61624327e+03
