time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.81413397e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.07141843e-06,1.80157756e-05,1.45052569e+03,-2.51363180e+03
2.00000000e-10,5.29919980e-06,1.76384811e-05,3.17610169e+03,-5.02764165e+03
3.00000000e-10,5.72732389e-06,1.70125059e-05,5.52756116e+03,-7.46728376e+03
4.00000000e-10,6.44286899e-06,1.61547934e-05,9.03236017e+03,-9.59901040e+03
5.00000000e-10,7.59970034e-06,1.51236925e-05,1.45339692e+04,-1.07718036e+04
6.00000000e-10,9.46981463e-06,1.40815757e-05,2.37367928e+04,-9.47476872e+03
7.00000000e-10,1.26318547e-05,1.33535825e-05,4.15251710e+04,-4.87121167e+03
8.00000000e-10,1.81348784e-05,1.30186102e-05,6.96290134e+04,-2.43477373e+03
9.00000000e-10,2.66599977e-05,1.27978193e-05,1.01041186e+05,-2.10909095e+03
1.00000000e-09,3.83540597e-05,1.25881939e-05,1.32850618e+05,-2.09177760e+03
1.10000000e-09,5.32307369e-05,1.23790528e-05,1.64684044e+05,-2.09127136e+03
1.20000000e-09,7.12911072e-05,1.21699321e-05,1.96524837e+05,-2.09113645e+03
1.30000000e-09,9.25360760e-05,1.19608272e-05,2.28376816e+05,-2.09095237e+03
1.40000000e-09,1.16967017e-04,1.17517435e-05,2.60245204e+05,-2.09071102e+03
1.50000000e-09,1.44585852e-04,1.15426867e-05,2.92135629e+05,-2.09041798e+03
1.60000000e-09,1.75395045e-04,1.13336611e-05,3.24053061e+05,-2.09009166e+03
1.70000000e-09,2.09397462e-04,1.11246684e-05,3.56000312e+05,-2.08976604e+03
1.80000000e-09,2.46596070e-04,1.09157061e-05,3.87976261e+05,-2.08949538e+03
1.90000000e-09,2.86993453e-04,1.07067581e-05,4.19973913e+05,-2.09012861e+03
1.97700000e-09,3.20183597e-04,1.04894786e-05,4.36796332e+05,-4.49229415e+03
