time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.45942964e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.14068021e-06,1.46145665e-05,2.83919115e+03,4.05189902e+02
2.00000000e-10,5.57825573e-06,1.46751517e-05,5.99297749e+03,8.04345296e+02
3.00000000e-10,6.36440295e-06,1.47747142e-05,9.91071353e+03,1.18040029e+03
4.00000000e-10,7.61445802e-06,1.49087101e-05,1.54904036e+04,1.47681641e+03
5.00000000e-10,9.58900408e-06,1.50614133e-05,2.49698551e+04,1.50524657e+03
6.00000000e-10,1.28992772e-05,1.51928350e-05,4.31001779e+04,1.07565749e+03
7.00000000e-10,1.85464317e-05,1.52825963e-05,7.09661594e+04,7.83762268e+02
8.00000000e-10,2.72024534e-05,1.53578626e-05,1.02338256e+05,7.38677704e+02
9.00000000e-10,3.90260872e-05,1.54315364e-05,1.34145950e+05,7.36047647e+02
1.00000000e-09,5.40323066e-05,1.55051352e-05,1.65979600e+05,7.35963362e+02
1.10000000e-09,7.22222526e-05,1.55787302e-05,1.97820824e+05,7.35936255e+02
1.20000000e-09,9.35968504e-05,1.56523220e-05,2.29673450e+05,7.35897181e+02
1.30000000e-09,1.18157497e-04,1.57259092e-05,2.61542731e+05,7.35843845e+02
1.40000000e-09,1.45906139e-04,1.57994903e-05,2.93434282e+05,7.35776898e+02
1.50000000e-09,1.76845262e-04,1.58730642e-05,3.25353013e+05,7.35700293e+02
1.60000000e-09,2.10977742e-04,1.59466303e-05,3.57301601e+05,7.35622202e+02
1.70000000e-09,2.48306539e-04,1.60201890e-05,3.89278705e+05,7.35555127e+02
1.80000000e-09,2.88834194e-04,1.60937470e-05,4.21275600e+05,7.36110844e+02
1.87300000e-09,3.20325512e-04,1.61682570e-05,4.36639338e+05,1.57189251e+03
