time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.91231767e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.03218213e-06,1.89859602e-05,6.61752015e+02,-2.74846939e+03
2.00000000e-10,5.14003700e-06,1.85727908e-05,1.55603966e+03,-5.51752504e+03
3.00000000e-10,5.36070337e-06,1.78827199e-05,2.97336642e+03,-8.27013740e+03
4.00000000e-10,5.76461459e-06,1.69260350e-05,5.29416204e+03,-1.07999582e+04
5.00000000e-10,6.46533383e-06,1.57457807e-05,8.99368451e+03,-1.26242641e+04
6.00000000e-10,7.62792969e-06,1.44570124e-05,1.46445973e+04,-1.27446235e+04
7.00000000e-10,9.49857781e-06,1.33167531e-05,2.35708852e+04,-9.22132028e+03
8.00000000e-10,1.26521138e-05,1.27662847e-05,4.17852223e+04,-1.85620470e+03
9.00000000e-10,1.82104384e-05,1.27707330e-05,7.03339881e+04,1.11239198e+03
1.00000000e-09,2.68082742e-05,1.29054529e-05,1.01775147e+05,1.44513016e+03
1.10000000e-09,3.85757415e-05,1.30511072e-05,1.33584643e+05,1.46036785e+03
1.20000000e-09,5.35258233e-05,1.31971719e-05,1.65418134e+05,1.46074865e+03
1.30000000e-09,7.16596103e-05,1.33432510e-05,1.97259093e+05,1.46083445e+03
1.40000000e-09,9.29780167e-05,1.34893393e-05,2.29111332e+05,1.46093392e+03
1.50000000e-09,1.17482427e-04,1.36354381e-05,2.60980102e+05,1.46104438e+03
1.60000000e-09,1.45174776e-04,1.37815482e-05,2.92871023e+05,1.46115731e+03
1.70000000e-09,1.76057537e-04,1.39276693e-05,3.24789040e+05,1.46126225e+03
1.80000000e-09,2.10133584e-04,1.40738000e-05,3.56736909e+05,1.46134849e+03
1.90000000e-09,2.47405880e-04,1.42199381e-05,3.88713402e+05,1.46140757e+03
2.00000000e-09,2.87876986e-04,1.43660783e-05,4.20710317e+05,1.46116826e+03
2.07500000e-09,3.20217094e-04,1.44653288e-05,4.36794246e+05,1.04535976e+03
