time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.96882936e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.01089365e-06,1.95519387e-05,2.33582686e+02,-2.73154305e+03
2.00000000e-10,5.05332799e-06,1.91406382e-05,6.68213020e+02,-5.49978695e+03
3.00000000e-10,5.15942490e-06,1.84511126e-05,1.55329091e+03,-8.28659647e+03
4.00000000e-10,5.38950636e-06,1.74876893e-05,3.20559105e+03,-1.09345161e+04
5.00000000e-10,5.83769911e-06,1.62818716e-05,5.97404404e+03,-1.30450094e+04
6.00000000e-10,6.63172154e-06,1.49203570e-05,1.01655050e+04,-1.38922440e+04
7.00000000e-10,7.92776812e-06,1.35858272e-05,1.60865199e+04,-1.22302102e+04
8.00000000e-10,9.95338507e-06,1.26382684e-05,2.54439553e+04,-5.61155252e+03
9.00000000e-10,1.34277637e-05,1.25586259e-05,4.63632088e+04,3.05271458e+03
1.00000000e-09,1.95046820e-05,1.30108487e-05,7.58545327e+04,5.26435041e+03
1.10000000e-09,2.86629168e-05,1.35501849e-05,1.07417635e+05,5.44189748e+03
1.20000000e-09,4.09952307e-05,1.40947958e-05,1.39235493e+05,5.44736208e+03
1.30000000e-09,5.65104592e-05,1.46395384e-05,1.71070190e+05,5.44744871e+03
1.40000000e-09,7.52095280e-05,1.51842837e-05,2.02912803e+05,5.44745268e+03
1.50000000e-09,9.70934243e-05,1.57290278e-05,2.34767577e+05,5.44742208e+03
1.60000000e-09,1.22163627e-04,1.62737665e-05,2.66639866e+05,5.44734226e+03
1.70000000e-09,1.50422169e-04,1.68184943e-05,2.98535277e+05,5.44720465e+03
1.80000000e-09,1.81871611e-04,1.73632056e-05,3.30458481e+05,5.44701358e+03
1.90000000e-09,2.16514869e-04,1.79078960e-05,3.62411660e+05,5.44679275e+03
2.00000000e-09,2.54354879e-04,1.84525647e-05,3.94392699e+05,5.44658873e+03
2.10000000e-09,2.95394043e-04,1.89973136e-05,4.26389204e+05,5.45916347e+03
2.15700000e-09,3.20120503e-04,1.93736942e-05,4.36824802e+05,8.18055289e+03
