time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.48076596e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.14153694e-06,1.48172700e-05,2.85649907e+03,1.92115133e+02
2.00000000e-10,5.58178348e-06,1.48459994e-05,6.02962456e+03,3.81470569e+02
3.00000000e-10,6.37275422e-06,1.48932286e-05,9.97170699e+03,5.60064477e+02
4.00000000e-10,7.63054641e-06,1.49568204e-05,1.55870178e+04,7.00986745e+02
5.00000000e-10,9.61769512e-06,1.50292939e-05,2.51349952e+04,7.14128681e+02
6.00000000e-10,1.29505198e-05,1.50916376e-05,4.33874266e+04,5.10864630e+02
7.00000000e-10,1.86304986e-05,1.51344131e-05,7.13213229e+04,3.74836882e+02
8.00000000e-10,2.73228448e-05,1.51704614e-05,1.02705300e+05,3.54044086e+02
9.00000000e-10,3.91832419e-05,1.52057770e-05,1.34513808e+05,3.52840668e+02
1.00000000e-09,5.42262512e-05,1.52410583e-05,1.66347539e+05,3.52801990e+02
1.10000000e-09,7.24529959e-05,1.52763379e-05,1.98188868e+05,3.52789027e+02
1.20000000e-09,9.38644057e-05,1.53116159e-05,2.30041656e+05,3.52770315e+02
1.30000000e-09,1.18461884e-04,1.53468918e-05,2.61911164e+05,3.52744783e+02
1.40000000e-09,1.46247383e-04,1.53821647e-05,2.93803005e+05,3.52712754e+02
1.50000000e-09,1.77223395e-04,1.54174342e-05,3.25722074e+05,3.52676134e+02
1.60000000e-09,2.11392798e-04,1.54526999e-05,3.57671009e+05,3.52638851e+02
1.70000000e-09,2.48758552e-04,1.54879621e-05,3.89648415e+05,3.52606902e+02
1.80000000e-09,2.89323186e-04,1.55232243e-05,4.21645124e+05,3.52924071e+02
1.87200000e-09,3.20394538e-04,1.55586279e-05,4.36634567e+05,7.52851969e+02
