time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.30448704e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.11271108e-06,1.31351651e-05,2.27808329e+03,1.80514450e+03
2.00000000e-10,5.46557726e-06,1.34053375e-05,4.85783609e+03,3.59164990e+03
3.00000000e-10,6.10788600e-06,1.38509571e-05,8.15184019e+03,5.29558825e+03
4.00000000e-10,7.14338384e-06,1.44550356e-05,1.28860931e+04,6.70071102e+03
5.00000000e-10,8.78220026e-06,1.51597327e-05,2.05959310e+04,7.12999187e+03
6.00000000e-10,1.14820700e-05,1.58040110e-05,3.50173092e+04,5.35499887e+03
7.00000000e-10,1.61613680e-05,1.62198295e-05,6.01746780e+04,3.26459101e+03
8.00000000e-10,2.37010925e-05,1.65151444e-05,9.09923524e+04,2.80039532e+03
9.00000000e-10,3.43870295e-05,1.67926275e-05,1.22756937e+05,2.76515782e+03
1.00000000e-09,4.82541661e-05,1.70690520e-05,1.54587508e+05,2.76393921e+03
1.10000000e-09,6.53047641e-05,1.73454400e-05,1.86425723e+05,2.76382594e+03
1.20000000e-09,8.55396336e-05,1.76218159e-05,2.18273675e+05,2.76368157e+03
1.30000000e-09,1.08959988e-04,1.78981745e-05,2.50136316e+05,2.76348108e+03
1.40000000e-09,1.35567573e-04,1.81745102e-05,2.82019234e+05,2.76322411e+03
1.50000000e-09,1.65364690e-04,1.84508178e-05,3.13927739e+05,2.76292206e+03
1.60000000e-09,1.98354100e-04,1.87270940e-05,3.45865512e+05,2.76260199e+03
1.70000000e-09,2.34538783e-04,1.90033390e-05,3.77832859e+05,2.76230830e+03
1.80000000e-09,2.73921505e-04,1.92795598e-05,4.09824979e+05,2.76214844e+03
1.90000000e-09,3.16463262e-04,1.95889559e-05,4.36723689e+05,4.86987846e+03
1.90900000e-09,3.20393851e-04,1.96334389e-05,4.36735572e+05,4.99653620e+03
