time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.43157823e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.13813567e-06,1.43496845e-05,2.78846082e+03,6.77781681e+02
2.00000000e-10,5.56821586e-06,1.44510789e-05,5.89481020e+03,1.34685906e+03
3.00000000e-10,6.34240674e-06,1.46179440e-05,9.76775986e+03,1.97968722e+03
4.00000000e-10,7.57483518e-06,1.48428098e-05,1.52728484e+04,2.48000982e+03
5.00000000e-10,9.52075927e-06,1.50996543e-05,2.45918305e+04,2.53788553e+03
6.00000000e-10,1.27787280e-05,1.53217491e-05,4.24243070e+04,1.81767222e+03
7.00000000e-10,1.83475768e-05,1.54724973e-05,7.01120261e+04,1.30680090e+03
8.00000000e-10,2.69160454e-05,1.55975934e-05,1.01452831e+05,1.22570973e+03
9.00000000e-10,3.86509904e-05,1.57198099e-05,1.33258503e+05,1.22089924e+03
1.00000000e-09,5.35684543e-05,1.58418888e-05,1.65091952e+05,1.22074576e+03
1.10000000e-09,7.16696237e-05,1.59639613e-05,1.96932922e+05,1.22070078e+03
1.20000000e-09,9.29554132e-05,1.60860283e-05,2.28785159e+05,1.22063614e+03
1.30000000e-09,1.17427205e-04,1.62080877e-05,2.60653896e+05,1.22054777e+03
1.40000000e-09,1.45086930e-04,1.63301371e-05,2.92544753e+05,1.22043664e+03
1.50000000e-09,1.75937060e-04,1.64521745e-05,3.24462673e+05,1.22030920e+03
1.60000000e-09,2.09980463e-04,1.65741988e-05,3.56410420e+05,1.22017884e+03
1.70000000e-09,2.47220104e-04,1.66962108e-05,3.88386793e+05,1.22006623e+03
1.80000000e-09,2.87658548e-04,1.68182189e-05,4.20383885e+05,1.22066765e+03
1.87600000e-09,3.20417617e-04,1.69458793e-05,4.36648816e+05,2.61377952e+03
