time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.08859148e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.03253470e-06,1.10231247e-05,6.68844522e+02,2.74829066e+03
2.00000000e-10,5.14147974e-06,1.14362183e-05,1.57086179e+03,5.51635478e+03
3.00000000e-10,5.36405570e-06,1.21261044e-05,2.99698079e+03,8.26744099e+03
4.00000000e-10,5.77085553e-06,1.30823989e-05,5.32890317e+03,1.07946616e+04
5.00000000e-10,6.47577688e-06,1.42618831e-05,9.04402744e+03,1.26134734e+04
6.00000000e-10,7.64460860e-06,1.55490205e-05,1.47216958e+04,1.27207328e+04
7.00000000e-10,9.52556290e-06,1.66855075e-05,2.37115913e+04,9.16650333e+03
8.00000000e-10,1.27004003e-05,1.72309739e-05,4.20711759e+04,1.83610872e+03
9.00000000e-10,1.82912680e-05,1.72281131e-05,7.06840748e+04,-1.07258294e+03
1.00000000e-09,2.69248713e-05,1.70980532e-05,1.02136485e+05,-1.39548113e+03
1.10000000e-09,3.87285325e-05,1.69574052e-05,1.33946816e+05,-1.41016173e+03
1.20000000e-09,5.37148362e-05,1.68163622e-05,1.65780391e+05,-1.41052979e+03
1.30000000e-09,7.18848536e-05,1.66753049e-05,1.97621452e+05,-1.41061651e+03
1.40000000e-09,9.32395033e-05,1.65342383e-05,2.29473849e+05,-1.41071758e+03
1.50000000e-09,1.17780176e-04,1.63931610e-05,2.61342840e+05,-1.41083027e+03
1.60000000e-09,1.45508812e-04,1.62520722e-05,2.93234044e+05,-1.41094605e+03
1.70000000e-09,1.76427892e-04,1.61109720e-05,3.25152392e+05,-1.41105429e+03
1.80000000e-09,2.10540291e-04,1.59698619e-05,3.57100604e+05,-1.41114395e+03
1.90000000e-09,2.47848972e-04,1.58287442e-05,3.89077394e+05,-1.41120595e+03
2.00000000e-09,2.88356487e-04,1.56876245e-05,4.21074289e+05,-1.41090141e+03
2.07400000e-09,3.20277956e-04,1.55946671e-05,4.36794196e+05,-9.53532958e+02
