time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.47996582e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.08848807e-06,1.48059439e-05,1.77988018e+03,1.25685690e+02
2.00000000e-10,5.36006658e-06,1.48247716e-05,3.68276557e+03,2.50579967e+02
3.00000000e-10,5.83377950e-06,1.48559466e-05,5.85296396e+03,3.72152560e+02
4.00000000e-10,6.54713906e-06,1.48989268e-05,8.52504693e+03,4.85279154e+02
5.00000000e-10,7.56951716e-06,1.49522649e-05,1.21323419e+04,5.75487185e+02
6.00000000e-10,9.03410939e-06,1.50120144e-05,1.75869070e+04,6.03922969e+02
7.00000000e-10,1.12097058e-05,1.50687843e-05,2.67535100e+04,5.08508311e+02
8.00000000e-10,1.45828887e-05,1.51110823e-05,4.17830136e+04,3.33890095e+02
9.00000000e-10,1.98392586e-05,1.51310230e-05,6.56347368e+04,9.36202255e+00
1.00000000e-09,2.82951887e-05,1.51201008e-05,1.04410623e+05,-9.36347330e+01
1.10000000e-09,4.01401490e-05,1.51213209e-05,1.31540727e+05,-4.47352478e+01
1.20000000e-09,5.51509651e-05,1.51153949e-05,1.65565025e+05,2.58623872e+01
1.30000000e-09,7.33030597e-05,1.51106476e-05,1.98332401e+05,4.06546690e+00
1.40000000e-09,9.46555162e-05,1.51064700e-05,2.29577649e+05,-1.90464263e+00
1.50000000e-09,1.19186590e-04,1.51022242e-05,2.60256255e+05,-4.12564132e+01
1.60000000e-09,1.46914255e-04,1.50966590e-05,2.94008894e+05,-7.51954371e+01
1.70000000e-09,1.77864944e-04,1.50920590e-05,3.24564153e+05,-3.43437436e+01
1.80000000e-09,2.12000323e-04,1.50865658e-05,3.58039282e+05,-3.57832012e+01
1.90000000e-09,2.49333680e-04,1.50813921e-05,3.90212601e+05,-5.56612192e+01
2.00000000e-09,2.89880268e-04,1.50761991e-05,4.22220948e+05,-5.20236502e+01
2.07000000e-09,3.20058601e-04,1.50739004e-05,4.36693159e+05,2.35227605e+00
