time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.35661525e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.07872829e-06,1.36093617e-05,1.58421337e+03,8.63963198e+02
2.00000000e-10,5.32078033e-06,1.37387928e-05,3.28708787e+03,1.72291895e+03
3.00000000e-10,5.74467770e-06,1.39532538e-05,5.25050818e+03,2.56166689e+03
4.00000000e-10,6.38680333e-06,1.42494766e-05,7.69480912e+03,3.34845864e+03
5.00000000e-10,7.31167839e-06,1.46182365e-05,1.09927414e+04,3.98974030e+03
6.00000000e-10,8.63728802e-06,1.50350550e-05,1.58819482e+04,4.25132880e+03
7.00000000e-10,1.05914965e-05,1.54409689e-05,2.39201853e+04,3.69939207e+03
8.00000000e-10,1.36063770e-05,1.57502438e-05,3.74289170e+04,2.45118528e+03
9.00000000e-10,1.83055267e-05,1.59181936e-05,5.81550712e+04,6.14613185e+02
1.00000000e-09,2.58171371e-05,1.58481911e-05,9.47269881e+04,-1.28370826e+03
1.10000000e-09,3.69719544e-05,1.58056157e-05,1.24496396e+05,-5.09452889e+00
1.20000000e-09,5.11205175e-05,1.57354137e-05,1.59731333e+05,-3.86754364e+02
1.30000000e-09,6.84749460e-05,1.56819210e-05,1.91244272e+05,-7.49647376e+02
1.40000000e-09,8.90510189e-05,1.56240843e-05,2.23020468e+05,-6.79253240e+02
1.50000000e-09,1.12828567e-04,1.55657037e-05,2.54276057e+05,-4.30302429e+02
1.60000000e-09,1.39768769e-04,1.55080606e-05,2.84392201e+05,-6.17437243e+02
1.70000000e-09,1.69916323e-04,1.54428103e-05,3.18457819e+05,-6.20554682e+02
1.80000000e-09,2.03255626e-04,1.53822954e-05,3.49080407e+05,-7.17567087e+02
1.90000000e-09,2.39811777e-04,1.53198433e-05,3.80691125e+05,-6.29813754e+02
2.00000000e-09,2.79567000e-04,1.52567311e-05,4.12824882e+05,-6.25820520e+02
2.09500000e-09,3.20190308e-04,1.52000712e-05,4.36707142e+05,-4.73145055e+02
