time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.29797549e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.06928370e-06,1.30380409e-05,1.39521047e+03,1.16574102e+03
2.00000000e-10,5.28284043e-06,1.32127219e-05,2.90526253e+03,2.32581909e+03
3.00000000e-10,5.65864566e-06,1.35023977e-05,4.66804397e+03,3.46203025e+03
4.00000000e-10,6.23157055e-06,1.39030891e-05,6.88717024e+03,4.53380898e+03
5.00000000e-10,7.06212651e-06,1.44034781e-05,9.89101695e+03,5.42786244e+03
6.00000000e-10,8.25548311e-06,1.49738621e-05,1.42799734e+04,5.86613129e+03
7.00000000e-10,1.00039568e-05,1.55429108e-05,2.12878673e+04,5.29156865e+03
8.00000000e-10,1.26783940e-05,1.59903661e-05,3.32216876e+04,3.55505261e+03
9.00000000e-10,1.68604714e-05,1.62495006e-05,5.15914739e+04,1.46350914e+03
1.00000000e-09,2.34524230e-05,1.61991412e-05,8.37675587e+04,-2.12869890e+03
1.10000000e-09,3.37626554e-05,1.60486148e-05,1.18622317e+05,-3.14034720e+02
1.20000000e-09,4.70160570e-05,1.59407203e-05,1.50760782e+05,-1.66221787e+03
1.30000000e-09,6.35677350e-05,1.58325588e-05,1.80715412e+05,-1.59216669e+03
1.40000000e-09,8.33065554e-05,1.57107246e-05,2.12611849e+05,-1.49528468e+03
1.50000000e-09,1.06231402e-04,1.55849521e-05,2.45698826e+05,-1.43586297e+03
1.60000000e-09,1.32368535e-04,1.54613393e-05,2.77879938e+05,-1.11858131e+03
1.70000000e-09,1.61661438e-04,1.53398831e-05,3.08239709e+05,-1.30051793e+03
1.80000000e-09,1.94180994e-04,1.52145729e-05,3.41228051e+05,-1.18334970e+03
1.90000000e-09,2.29879869e-04,1.50901830e-05,3.73928770e+05,-1.24664852e+03
2.00000000e-09,2.68789914e-04,1.49660298e-05,4.05882422e+05,-1.24373121e+03
2.10000000e-09,3.10885775e-04,1.48411436e-05,4.35759935e+05,-1.30234029e+03
2.12100000e-09,3.20051748e-04,1.48129677e-05,4.36718558e+05,-1.36026776e+03
