time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.84822550e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.03601273e-06,1.83996032e-05,7.28296422e+02,-1.65315399e+03
2.00000000e-10,5.14897768e-06,1.81515684e-05,1.55684641e+03,-3.30804200e+03
3.00000000e-10,5.35468166e-06,1.77379959e-05,2.60466702e+03,-4.95907923e+03
4.00000000e-10,5.68213634e-06,1.71616508e-05,4.02127349e+03,-6.55216044e+03
5.00000000e-10,6.17813573e-06,1.64329087e-05,6.01454317e+03,-7.97889158e+03
6.00000000e-10,6.91331488e-06,1.55793100e-05,8.85894876e+03,-8.99428771e+03
7.00000000e-10,7.99145135e-06,1.46629960e-05,1.29595650e+04,-9.12852071e+03
8.00000000e-10,9.57378137e-06,1.38102917e-05,1.91687082e+04,-7.55525005e+03
9.00000000e-10,1.19751671e-05,1.32253820e-05,2.99048792e+04,-3.96390552e+03
1.00000000e-09,1.57659536e-05,1.29977172e-05,4.68355952e+04,-6.53614233e+02
1.10000000e-09,2.16597298e-05,1.32055067e-05,7.45447184e+04,5.23209834e+03
1.20000000e-09,3.11459453e-05,1.37539233e-05,1.13306996e+05,4.18663662e+03
1.30000000e-09,4.37311828e-05,1.41668519e-05,1.41632136e+05,5.02123408e+03
1.40000000e-09,5.96122798e-05,1.46264564e-05,1.72499927e+05,4.50351555e+03
1.50000000e-09,7.86401160e-05,1.50873167e-05,2.04776123e+05,4.54973422e+03
1.60000000e-09,1.00839045e-04,1.55452022e-05,2.36854763e+05,4.45408712e+03
1.70000000e-09,1.26236782e-04,1.59958215e-05,2.70522618e+05,4.23635098e+03
1.80000000e-09,1.54860284e-04,1.64523020e-05,3.01940467e+05,5.01113472e+03
1.90000000e-09,1.86635929e-04,1.69011419e-05,3.34531542e+05,4.03337036e+03
2.00000000e-09,2.21636376e-04,1.73592429e-05,3.65118988e+05,4.05893557e+03
2.10000000e-09,2.59842855e-04,1.78085854e-05,3.96896099e+05,4.39744670e+03
2.20000000e-09,3.01245609e-04,1.82554749e-05,4.28859787e+05,4.22990376e+03
2.24400000e-09,3.20379350e-04,1.84995745e-05,4.36797146e+05,6.91214277e+03
