time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.11894709e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.02772263e-06,1.12742283e-05,5.62122379e+02,1.69599823e+03
2.00000000e-10,5.11557438e-06,1.15290391e-05,1.21930326e+03,3.40311640e+03
3.00000000e-10,5.27840106e-06,1.19548424e-05,2.08236417e+03,5.11059821e+03
4.00000000e-10,5.54354761e-06,1.25497802e-05,3.29158705e+03,6.77313664e+03
5.00000000e-10,5.95433038e-06,1.33046645e-05,5.02951450e+03,8.28558920e+03
6.00000000e-10,6.57454161e-06,1.41946861e-05,7.52224754e+03,9.42651429e+03
7.00000000e-10,7.49357257e-06,1.51643583e-05,1.10638050e+04,9.78929508e+03
8.00000000e-10,8.83847971e-06,1.61030692e-05,1.61726421e+04,8.65208370e+03
9.00000000e-10,1.08326096e-05,1.68118979e-05,2.45354145e+04,5.11922518e+03
1.00000000e-09,1.39607228e-05,1.71111638e-05,3.90697995e+04,1.11144734e+03
1.10000000e-09,1.88394118e-05,1.70280233e-05,6.01038804e+04,-3.56348088e+03
1.20000000e-09,2.66576851e-05,1.64085326e-05,9.84591755e+04,-6.96247863e+03
1.30000000e-09,3.80886168e-05,1.58481750e-05,1.26884762e+05,-5.29255474e+03
1.40000000e-09,5.25624473e-05,1.52605887e-05,1.62101536e+05,-5.69534894e+03
1.50000000e-09,7.02138548e-05,1.46902900e-05,1.94312688e+05,-5.83127730e+03
1.60000000e-09,9.10844219e-05,1.41165255e-05,2.25932807e+05,-5.94365108e+03
1.70000000e-09,1.15149877e-04,1.35360662e-05,2.56375064e+05,-6.29575958e+03
1.80000000e-09,1.42372757e-04,1.29602638e-05,2.87643140e+05,-5.14194032e+03
1.90000000e-09,1.72839103e-04,1.24009112e-05,3.21155103e+05,-6.42669578e+03
2.00000000e-09,2.06462238e-04,1.18354824e-05,3.53055118e+05,-4.77982579e+03
2.10000000e-09,2.43309162e-04,1.12664970e-05,3.84006558e+05,-4.57844029e+03
2.20000000e-09,2.83361903e-04,1.07123530e-05,4.16093560e+05,-4.58641955e+03
2.28600000e-09,3.20284298e-04,1.01780272e-05,4.36823135e+05,-8.25240291e+03
