time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.46709360e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.08816426e-06,1.46812603e-05,1.77336218e+03,2.06432764e+02
2.00000000e-10,5.35874677e-06,1.47121822e-05,3.66924708e+03,4.11523700e+02
3.00000000e-10,5.83071730e-06,1.47633762e-05,5.83138371e+03,6.11075321e+02
4.00000000e-10,6.54144003e-06,1.48339418e-05,8.49345540e+03,7.96652836e+02
5.00000000e-10,7.56000653e-06,1.49214939e-05,1.20868425e+04,9.44560319e+02
6.00000000e-10,9.01902213e-06,1.50195641e-05,1.75186177e+04,9.91365459e+02
7.00000000e-10,1.11857672e-05,1.51127787e-05,2.66412221e+04,8.35119388e+02
8.00000000e-10,1.45450020e-05,1.51822200e-05,4.16146818e+04,5.47962280e+02
9.00000000e-10,1.97791973e-05,1.52151129e-05,6.53320621e+04,1.87882294e+01
1.00000000e-09,2.81995960e-05,1.51969933e-05,1.04080342e+05,-1.62084059e+02
1.10000000e-09,4.00200737e-05,1.51985248e-05,1.31234820e+05,-7.10716347e+01
1.20000000e-09,5.50000139e-05,1.51883380e-05,1.65363348e+05,3.86452704e+01
1.30000000e-09,7.31223491e-05,1.51802216e-05,1.98123304e+05,3.12007219e-01
1.40000000e-09,9.44464605e-05,1.51730067e-05,2.29376290e+05,-7.72878751e+00
1.50000000e-09,1.18949726e-04,1.51657250e-05,2.59983137e+05,-6.64570223e+01
1.60000000e-09,1.46646796e-04,1.51563032e-05,2.93648884e+05,-1.28395115e+02
1.70000000e-09,1.77569754e-04,1.51483249e-05,3.24327341e+05,-5.70037532e+01
1.80000000e-09,2.11674788e-04,1.51389772e-05,3.57805616e+05,-6.58990366e+01
1.90000000e-09,2.48979020e-04,1.51301696e-05,3.89903328e+05,-9.84321547e+01
2.00000000e-09,2.89496606e-04,1.51212960e-05,4.21928742e+05,-9.25949826e+01
2.07100000e-09,3.20098438e-04,1.51171264e-05,4.36694296e+05,-2.50305495e+00
