time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.80000738e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.04799484e-06,1.79230141e-05,9.68380987e+02,-1.54105402e+03
2.00000000e-10,5.19718841e-06,1.76919390e-05,2.04294025e+03,-3.07969367e+03
3.00000000e-10,5.46439232e-06,1.73074346e-05,3.35190464e+03,-4.60458959e+03
4.00000000e-10,5.88083429e-06,1.67732271e-05,5.06266494e+03,-6.06332433e+03
5.00000000e-10,6.49819740e-06,1.61008907e-05,7.41798966e+03,-7.33662174e+03
6.00000000e-10,7.39802324e-06,1.53207291e-05,1.07880132e+04,-8.15592131e+03
7.00000000e-10,8.70966740e-06,1.45027853e-05,1.57998799e+04,-7.96893178e+03
8.00000000e-10,1.06595520e-05,1.37885895e-05,2.39325732e+04,-5.97379306e+03
9.00000000e-10,1.36923736e-05,1.33441573e-05,3.77927883e+04,-2.97352009e+03
1.00000000e-09,1.84254734e-05,1.32038254e-05,5.83390074e+04,7.64961274e+02
1.10000000e-09,2.59905373e-05,1.35374455e-05,9.56488247e+04,4.36583018e+03
1.20000000e-09,3.72230094e-05,1.38293961e-05,1.25053012e+05,2.30169173e+03
1.30000000e-09,5.14504761e-05,1.41564528e-05,1.60388088e+05,2.87174026e+03
1.40000000e-09,6.88784784e-05,1.44609986e-05,1.92043860e+05,3.23561674e+03
1.50000000e-09,8.95284178e-05,1.47706613e-05,2.23776703e+05,3.15779160e+03
1.60000000e-09,1.13378243e-04,1.50822142e-05,2.54820517e+05,3.16308074e+03
1.70000000e-09,1.40388929e-04,1.53961487e-05,2.85166012e+05,3.08208359e+03
1.80000000e-09,1.70615231e-04,1.57047448e-05,3.19183514e+05,3.18477165e+03
1.90000000e-09,2.04025548e-04,1.60187634e-05,3.50014186e+05,2.84102374e+03
2.00000000e-09,2.40654853e-04,1.63316669e-05,3.81408021e+05,2.98052500e+03
2.10000000e-09,2.80484372e-04,1.66415353e-05,4.13492267e+05,2.97404948e+03
2.19300000e-09,3.20292123e-04,1.69570462e-05,4.36747460e+05,4.46233267e+03
