time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.83087772e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.04032900e-06,1.82281121e-05,8.14892919e+02,-1.61383658e+03
2.00000000e-10,5.16641755e-06,1.79857887e-05,1.73372751e+03,-3.23432095e+03
3.00000000e-10,5.39447689e-06,1.75815728e-05,2.87618983e+03,-4.84466851e+03
4.00000000e-10,5.75429107e-06,1.70187702e-05,4.40019981e+03,-6.39515638e+03
5.00000000e-10,6.29443203e-06,1.63082022e-05,6.52507320e+03,-7.77127956e+03
6.00000000e-10,7.08928271e-06,1.54785534e-05,9.55539038e+03,-8.71850649e+03
7.00000000e-10,8.25120827e-06,1.45950368e-05,1.39705856e+04,-8.73598984e+03
8.00000000e-10,9.96295212e-06,1.37908323e-05,2.08351138e+04,-6.97491603e+03
9.00000000e-10,1.25889037e-05,1.32617125e-05,3.27700288e+04,-3.54527377e+03
1.00000000e-09,1.67211307e-05,1.30627887e-05,5.08598212e+04,-2.86330454e+02
1.10000000e-09,2.31977423e-05,1.33327890e-05,8.25067149e+04,5.23370996e+03
1.20000000e-09,3.34150207e-05,1.37892273e-05,1.18093287e+05,3.06354659e+03
1.30000000e-09,4.65839675e-05,1.41673157e-05,1.49662937e+05,4.46013962e+03
1.40000000e-09,6.30568600e-05,1.45596876e-05,1.79634666e+05,4.16831829e+03
1.50000000e-09,8.27103768e-05,1.49618238e-05,2.11545154e+05,3.99439916e+03
1.60000000e-09,1.05546157e-04,1.53613780e-05,2.44595229e+05,3.86447159e+03
1.70000000e-09,1.31596597e-04,1.57588497e-05,2.77224945e+05,4.15196261e+03
1.80000000e-09,1.60808403e-04,1.61630793e-05,3.07195024e+05,3.82334566e+03
1.90000000e-09,1.93240308e-04,1.65543470e-05,3.40664949e+05,4.37962224e+03
2.00000000e-09,2.28850684e-04,1.69468967e-05,3.73189597e+05,3.76570101e+03
2.10000000e-09,2.67674763e-04,1.73409648e-05,4.05046199e+05,3.52249801e+03
2.20000000e-09,3.09693393e-04,1.77419756e-05,4.35737365e+05,4.62200622e+03
2.22400000e-09,3.20170592e-04,1.78760625e-05,4.36768675e+05,5.94646672e+03
