time_s,x_m,y_m,vx_m_per_s,vy_m_per_s
0.00000000e+00,5.00000000e-06,1.97301246e-05,0.00000000e+00,0.00000000e+00
1.00000000e-10,5.00568946e-06,1.96448535e-05,1.19947090e+02,-1.70706919e+03
2.00000000e-10,5.02647603e-06,1.93880467e-05,3.15170236e+02,-3.43303323e+03
3.00000000e-10,5.07426827e-06,1.89576886e-05,6.76377464e+02,-5.17758057e+03
4.00000000e-10,5.17085540e-06,1.83526713e-05,1.31141743e+03,-6.91803161e+03
5.00000000e-10,5.35000991e-06,1.75768358e-05,2.35046084e+03,-8.57411295e+03
6.00000000e-10,5.65892393e-06,1.66459276e-05,3.92854075e+03,-9.98497280e+03
7.00000000e-10,6.15797473e-06,1.55962883e-05,6.17006672e+03,-1.08960524e+04
8.00000000e-10,6.91830072e-06,1.44960264e-05,9.16979909e+03,-1.09202498e+04
9.00000000e-10,8.02126687e-06,1.34613683e-05,1.30628928e+04,-9.45390913e+03
1.00000000e-09,9.58225170e-06,1.26910427e-05,1.86002004e+04,-5.39129094e+03
1.10000000e-09,1.19205998e-05,1.24737564e-05,2.94392848e+04,9.59717805e+02
1.20000000e-09,1.56772280e-05,1.27874472e-05,4.64678020e+04,5.01664190e+03
1.30000000e-09,2.15153617e-05,1.35534582e-05,7.36856001e+04,1.05113673e+04
1.40000000e-09,3.08902974e-05,1.46425429e-05,1.12256902e+05,1.04316929e+04
1.50000000e-09,4.33912488e-05,1.56616222e-05,1.40547521e+05,9.78691438e+03
1.60000000e-09,5.91811422e-05,1.67047300e-05,1.71311316e+05,1.02989379e+04
1.70000000e-09,7.81183201e-05,1.77237939e-05,2.03382037e+05,1.08595532e+04
1.80000000e-09,1.00214309e-04,1.87365781e-05,2.34725955e+05,9.43487432e+03
1.90000000e-09,1.25500578e-04,1.97106626e-05,2.69507723e+05,8.72247056e+03
